coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.364,35.113,25.524,56.436,17.773,38.674,14.363,32.403,129.955,4.729,130.534,7.714,13.637,30.317,0,Agtron 65
11.512,35.201,26.002,56.689,18.197,39.165,14.744,32.918,129.984,4.736,130.576,7.762,13.989,30.814,0,Agtron 65
11.147,34.364,25.618,57.052,18.247,39.882,14.819,33.514,129.925,4.738,130.693,8.014,14.046,31.329,0,Agtron 65
11.678,36.127,25.612,56.233,17.81,38.492,14.447,32.402,129.944,4.669,130.5,7.537,13.733,30.351,0,Agtron 65
11.807,36.257,25.307,56.111,17.958,39.104,14.613,32.933,129.921,4.674,130.573,7.781,13.858,30.814,0,Agtron 65
11.721,36.193,25.655,56.444,18.11,39.107,14.74,32.961,129.943,4.666,130.577,7.733,13.991,30.856,0,Agtron 65
11.878,36.538,25.41,56.24,17.796,38.786,14.447,32.618,129.93,4.692,130.537,7.668,13.715,30.535,0,Agtron 65
12.664,39.566,26.792,58.14,18.426,39.902,14.844,33.379,130.107,4.919,130.753,7.972,14.069,31.23,0,Agtron 65
12.471,39.265,25.593,56.542,17.303,38.215,13.922,31.932,129.998,4.788,130.53,7.598,13.212,29.892,0,Agtron 65
11.938,37.743,25.93,57.194,17.468,38.467,14.109,32.351,129.952,4.679,130.562,7.672,13.406,30.287,0,Agtron 65
12.102,38.151,26.29,57.77,17.826,39.155,14.398,32.863,129.99,4.751,130.666,7.915,13.653,30.739,0,Agtron 65
11.913,37.807,26.162,57.896,17.705,38.957,14.235,32.547,130.031,4.855,130.644,7.832,13.502,30.462,0,Agtron 65
11.965,38.455,25.566,56.863,17.208,38.21,13.844,32.009,129.981,4.797,130.501,7.541,13.157,29.991,0,Agtron 65
12.26,38.971,26.452,58.058,17.87,39.151,14.371,32.729,130.068,4.884,130.663,7.845,13.622,30.632,0,Agtron 65
12.328,39.039,26.085,57.399,17.642,38.582,14.24,32.396,130.011,4.779,130.576,7.634,13.511,30.336,0,Agtron 65
12.299,39.334,25.816,57.096,17.599,38.623,14.202,32.343,130.011,4.794,130.596,7.653,13.465,30.286,0,Agtron 65
11.953,37.928,26.279,57.695,18.027,39.215,14.574,32.895,130.026,4.813,130.67,7.766,13.81,30.789,0,Agtron 65
11.255,35.414,25.246,56.858,17.87,39.26,14.518,32.948,129.94,4.766,130.666,7.923,13.726,30.797,0,Agtron 65
11.535,36.124,25.831,57.362,18.029,39.136,14.66,32.921,129.964,4.749,130.674,7.867,13.865,30.779,0,Agtron 65
11.187,34.788,25.455,56.851,17.989,39.457,14.63,33.168,129.908,4.702,130.684,7.966,13.844,30.995,0,Agtron 65
11.296,34.225,26.052,58.304,18.937,41.716,15.373,34.94,129.944,4.799,130.975,8.757,14.511,32.558,0,Agtron 75
11.711,35.891,25.686,58.145,18.912,42.293,15.316,35.323,129.992,4.908,130.957,8.793,14.47,32.948,0,Agtron 75
12.123,37.498,26.099,58.564,18.509,41.107,14.882,34.2,130.062,4.999,130.901,8.544,14.08,31.921,0,Agtron 75
11.603,35.959,25.753,58.318,18.305,41.027,14.712,34.105,130.006,4.957,130.886,8.558,13.92,31.797,0,Agtron 75
11.501,35.218,25.831,58.381,17.902,40.297,14.357,33.51,129.962,4.88,130.79,8.453,13.605,31.264,0,Agtron 75
