coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.115,34.871,25.749,56.612,17.158,37.009,13.729,30.313,129.974,4.638,130.649,7.475,13.028,28.179,0,Agtron 65
11.194,34.878,26.059,56.759,17.282,36.986,13.84,30.315,129.988,4.62,130.659,7.475,13.127,28.185,0,Agtron 65
10.845,34.099,25.595,57.068,17.197,37.513,13.791,30.713,129.924,4.62,130.754,7.707,13.067,28.512,0,Agtron 65
11.411,35.879,25.675,56.289,16.984,36.408,13.635,29.94,129.947,4.547,130.581,7.239,12.958,27.857,0,Agtron 65
11.549,36.052,25.392,56.193,17.096,36.997,13.757,30.408,129.927,4.564,130.657,7.497,13.04,28.256,0,Agtron 65
11.418,35.906,25.737,56.523,17.219,36.944,13.857,30.375,129.947,4.544,130.662,7.451,13.148,28.239,0,Agtron 65
11.641,36.362,25.511,56.329,16.987,36.742,13.645,30.171,129.936,4.573,130.624,7.39,12.947,28.052,0,Agtron 65
12.526,39.503,26.904,58.25,17.667,37.929,14.097,31.032,130.113,4.842,130.832,7.707,13.349,28.825,0,Agtron 65
12.392,39.247,25.807,56.702,16.812,36.638,13.425,30.016,130.013,4.722,130.63,7.35,12.729,27.904,0,Agtron 65
11.868,37.755,26.164,57.381,16.945,36.818,13.578,30.35,129.968,4.613,130.669,7.437,12.889,28.213,0,Agtron 65
11.987,38.117,26.495,57.953,17.191,37.323,13.762,30.668,130.003,4.684,130.766,7.676,13.037,28.474,0,Agtron 65
11.8,37.786,26.28,58.009,16.988,36.995,13.528,30.214,130.039,4.785,130.726,7.563,12.821,28.07,0,Agtron 65
11.822,38.389,25.698,56.993,16.501,36.23,13.144,29.642,129.989,4.727,130.588,7.272,12.481,27.565,0,Agtron 65
12.075,38.873,26.579,58.184,17.092,37.126,13.598,30.287,130.077,4.805,130.752,7.584,12.879,28.138,0,Agtron 65
12.218,39.011,26.307,57.574,17.09,36.896,13.678,30.336,130.029,4.722,130.684,7.391,12.966,28.204,0,Agtron 65
12.199,39.312,26.055,57.291,17.085,37.015,13.677,30.362,130.028,4.729,130.705,7.424,12.954,28.23,0,Agtron 65
11.78,37.838,26.434,57.839,17.303,37.305,13.848,30.574,130.039,4.741,130.764,7.512,13.111,28.413,0,Agtron 65
11.015,35.239,25.41,56.994,17.101,37.36,13.736,30.58,129.955,4.688,130.767,7.677,12.977,28.386,0,Agtron 65
11.323,35.993,25.967,57.47,17.301,37.268,13.932,30.663,129.976,4.663,130.768,7.603,13.167,28.476,0,Agtron 65
10.949,34.615,25.602,56.976,17.202,37.541,13.832,30.795,129.923,4.616,130.78,7.717,13.081,28.583,0,Agtron 65
11.108,34.13,26.194,58.484,18.168,39.885,14.606,32.762,129.959,4.72,131.06,8.526,13.776,30.341,0,Agtron 75
11.719,35.981,25.999,58.495,18.424,40.654,14.831,33.445,130.01,4.842,131.065,8.611,13.99,30.979,0,Agtron 75
12.089,37.527,26.267,58.751,17.959,39.381,14.356,32.262,130.067,4.925,130.983,8.308,13.565,29.903,0,Agtron 75
11.71,36.139,26.006,58.538,18.049,39.76,14.47,32.706,130.018,4.887,130.98,8.345,13.675,30.3,0,Agtron 75
11.585,35.39,26.105,58.629,17.602,38.952,14.063,31.981,129.978,4.811,130.892,8.252,13.31,29.64,0,Agtron 75
11.638,35.635,25.567,57.897,17.764,39.683,14.252,32.66,129.961,4.795,130.899,8.374,13.474,30.267,0,Agtron 75
11.253,34.578,25.473,57.887,17.499,38.936,14.028,32.085,129.929,4.772,130.838,8.154,13.283,29.738,0,Agtron 75
11.459,34.858,25.89,58.077,17.992,39.951,14.432,32.912,129.957,4.78,130.954,8.428,13.644,30.492,0,Agtron 75
11.279,34.719,26.108,58.528,17.595,39.044,14.005,31.909,130.009,4.868,130.922,8.34,13.245,29.561,0,Agtron 75
10.542,32.439,25.581,57.647,17.679,39.609,14.202,32.559,129.848,4.594,131.014,8.559,13.408,30.132,0,Agtron 75
10.902,33.371,26.01,58.148,17.965,39.949,14.441,32.834,129.874,4.613,131.112,8.707,13.618,30.369,0,Agtron 75
10.665,32.779,26.959,58.831,18.069,39.528,14.381,32.323,129.998,4.798,131.015,8.422,13.589,29.939,0,Agtron 75
17.897,47.285,24.583,52.399,11.438,26.409,9.318,23.363,129.04,3.141,128.61,3.179,9.285,22.032,1,Agtron 25
10.485,35.294,28.725,60.177,11.57,26.438,9.072,22.843,129.229,3.36,129.008,3.507,9.015,21.542,1,Agtron 25
16.723,45.473,24.694,53.294,11.264,26.202,9.155,23.149,129.015,3.149,128.646,3.204,9.127,21.829,1,Agtron 25
10.744,35.739,29.438,60.757,11.884,26.789,9.301,23.147,129.281,3.399,129.047,3.546,9.239,21.824,1,Agtron 25
17.159,46.323,24.832,53.298,11.246,26.228,9.129,23.18,129.026,3.126,128.633,3.197,9.108,21.853,1,Agtron 25
10.271,34.831,29.178,60.412,11.765,26.623,9.219,22.988,129.261,3.375,129.052,3.526,9.155,21.679,1,Agtron 25
16.897,45.951,25.363,53.656,11.508,26.452,9.324,23.347,129.077,3.169,128.667,3.189,9.293,22.02,1,Agtron 25
10.565,35.363,29.444,60.907,11.811,26.727,9.257,23.12,129.257,3.369,129.047,3.529,9.194,21.794,1,Agtron 25
17.195,46.121,25.502,53.925,11.786,26.743,9.622,23.748,129.051,3.169,128.65,3.187,9.578,22.379,1,Agtron 25
10.503,35.212,28.901,59.604,12.075,27.001,9.5,23.334,129.284,3.386,129.082,3.596,9.415,22.0,1,Agtron 25
17.523,46.908,25.061,53.468,11.554,26.499,9.416,23.537,129.048,3.139,128.618,3.136,9.387,22.194,1,Agtron 25
10.396,35.063,28.273,59.11,11.635,26.553,9.153,22.967,129.229,3.333,129.026,3.462,9.089,21.664,1,Agtron 25
17.337,46.598,23.966,52.235,11.081,25.877,9.036,22.94,128.997,3.079,128.57,3.058,9.017,21.654,1,Agtron 25
10.667,35.629,28.794,59.572,11.965,26.846,9.424,23.287,129.265,3.357,128.977,3.407,9.357,21.964,1,Agtron 25
17.354,46.568,24.247,52.617,11.197,26.145,9.116,23.157,129.016,3.123,128.582,3.138,9.091,21.844,1,Agtron 25
10.413,34.905,29.215,60.239,12.15,27.186,9.578,23.553,129.282,3.41,129.086,3.562,9.483,22.192,1,Agtron 25
18.218,47.76,24.184,52.457,11.053,25.86,8.975,22.863,129.012,3.1,128.553,3.106,8.972,21.584,1,Agtron 25
10.994,36.37,29.292,60.552,11.969,26.845,9.364,23.21,129.303,3.424,128.991,3.458,9.307,21.893,1,Agtron 25
17.343,46.463,24.373,52.527,11.551,26.649,9.426,23.62,129.059,3.153,128.608,3.158,9.375,22.273,1,Agtron 25
10.896,36.098,28.705,59.673,11.917,26.874,9.353,23.214,129.286,3.414,128.991,3.477,9.279,21.89,1,Agtron 25
17.755,47.013,24.092,52.151,11.561,26.749,9.472,23.733,129.039,3.137,128.6,3.242,9.417,22.366,1,Agtron 25
10.66,35.635,28.344,59.237,11.824,26.901,9.316,23.261,129.251,3.352,129.03,3.575,9.243,21.927,1,Agtron 25
17.214,46.337,24.077,52.495,11.018,25.989,8.938,22.937,129.015,3.117,128.596,3.216,8.929,21.646,1,Agtron 25
10.761,35.746,28.695,59.838,11.758,26.742,9.203,23.059,129.274,3.387,129.007,3.577,9.148,21.748,1,Agtron 25
8.88,31.803,33.295,66.66,13.771,29.751,10.407,24.862,129.825,4.176,129.922,4.967,10.195,23.34,1,Agtron 35
9.136,32.234,34.561,69.132,14.316,30.587,10.752,25.433,129.957,4.378,130.151,5.373,10.484,23.832,1,Agtron 35
8.607,31.565,32.77,66.69,13.388,29.267,10.073,24.415,129.813,4.171,129.867,4.847,9.877,22.937,1,Agtron 35
