coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
2.299,14.343,21.198,55.198,7.53,20.301,5.83,17.494,128.897,2.274,128.901,2.531,5.79,16.634,1,Agtron 25
8.977,35.082,17.78,49.194,5.665,16.186,4.384,13.991,128.635,1.852,128.446,1.823,4.484,13.473,1,Agtron 25
2.497,15.578,21.825,55.878,7.695,20.387,5.946,17.597,128.928,2.302,128.874,2.413,5.916,16.737,1,Agtron 25
8.698,34.599,17.694,49.522,5.085,14.832,3.8,12.422,128.619,1.859,128.426,1.811,3.945,12.09,1,Agtron 25
2.397,14.776,22.041,56.421,7.632,20.16,5.837,17.1,128.95,2.381,128.946,2.623,5.8,16.275,1,Agtron 25
9.609,36.45,17.687,49.418,5.029,14.605,3.749,12.225,128.613,1.839,128.393,1.775,3.907,11.924,1,Agtron 25
2.493,16.153,21.767,56.937,6.566,17.793,4.805,14.572,128.905,2.346,128.823,2.393,4.861,14.025,1,Agtron 25
8.655,34.432,17.755,49.437,5.334,15.432,4.013,12.943,128.652,1.921,128.447,1.875,4.136,12.555,1,Agtron 25
2.554,15.791,21.75,55.974,7.737,20.64,5.973,17.719,128.942,2.366,128.913,2.562,5.925,16.835,1,Agtron 25
9.222,35.594,17.547,48.951,5.37,15.416,4.082,13.059,128.634,1.888,128.417,1.809,4.207,12.662,1,Agtron 25
2.708,16.477,21.522,55.428,7.807,20.803,6.08,18.087,128.918,2.3,128.895,2.52,6.034,17.185,1,Agtron 25
0.005,0.473,0.038,1.91,0.035,1.769,0.031,1.606,128.003,0.136,128.004,0.179,0.029,1.508,1,Agtron 25
2.409,15.693,20.983,55.912,6.186,16.993,4.49,13.748,128.863,2.283,128.787,2.335,4.565,13.305,1,Agtron 25
2.239,10.717,26.958,63.372,10.292,25.247,7.69,20.938,129.43,3.297,129.75,4.373,7.485,19.775,1,Agtron 35
1.941,8.451,28.89,67.387,9.987,24.286,7.167,19.072,129.546,3.567,129.958,4.811,6.959,17.97,1,Agtron 35
1.797,8.375,27.196,64.7,9.064,22.387,6.479,17.562,129.399,3.287,129.653,4.179,6.361,16.657,1,Agtron 35
0.15,1.457,1.956,17.896,1.004,9.256,0.784,7.466,128.128,1.165,128.205,1.897,0.735,6.955,1,Agtron 35
3.168,15.791,20.501,53.425,11.013,29.005,8.951,25.961,129.239,3.147,129.588,4.315,8.591,24.544,1,Agtron 35
1.89,8.383,27.681,66.158,9.655,24.052,6.967,19.014,129.47,3.472,129.884,4.739,6.759,17.908,1,Agtron 35
2.187,11.18,25.011,59.511,9.714,23.893,7.426,19.91,129.236,2.858,129.515,3.871,7.244,18.805,1,Agtron 35
2.001,9.081,25.687,61.746,9.774,24.177,7.377,19.727,129.295,3.044,129.734,4.378,7.139,18.561,1,Agtron 35
2.003,8.525,27.886,65.943,10.577,26.06,7.838,21.12,129.51,3.522,130.029,5.004,7.543,19.817,1,Agtron 35
1.75,7.604,25.935,64.396,8.015,20.751,5.687,16.014,129.211,3.019,129.627,4.326,5.586,15.21,1,Agtron 35
1.931,7.969,27.694,66.021,9.929,24.65,7.265,19.654,129.443,3.407,129.974,4.93,7.016,18.46,1,Agtron 35
2.011,8.577,25.096,60.806,10.276,25.683,7.837,21.451,129.348,3.203,129.798,4.512,7.569,20.201,1,Agtron 35
1.699,7.697,25.734,65.219,8.144,21.368,5.695,16.178,129.32,3.343,129.752,4.704,5.547,15.308,1,Agtron 35
1.867,8.036,26.766,63.877,9.493,23.505,6.965,18.78,129.366,3.224,129.764,4.411,6.773,17.724,1,Agtron 35
1.892,7.883,27.219,65.589,9.849,24.67,7.207,19.648,129.441,3.434,129.959,4.935,6.951,18.448,1,Agtron 35
1.949,8.173,27.631,64.663,10.106,24.587,7.474,19.818,129.429,3.302,129.869,4.591,7.244,18.658,1,Agtron 35
2.004,8.296,27.86,65.925,10.417,25.612,7.725,20.694,129.469,3.432,130.031,5.002,7.434,19.411,1,Agtron 35
2.383,13.19,13.613,43.849,8.923,27.999,7.628,25.894,128.807,2.567,129.227,4.028,7.244,24.438,1,Agtron 35
1.987,8.191,28.013,66.196,10.518,25.952,7.779,20.899,129.496,3.494,130.068,5.126,7.48,19.58,1,Agtron 35
1.937,8.288,27.107,64.38,9.756,24.22,7.21,19.59,129.369,3.215,129.812,4.533,7.001,18.455,1,Agtron 35
2.087,8.576,28.911,67.322,10.699,25.995,7.9,21.012,129.527,3.516,130.11,5.148,7.609,19.714,1,Agtron 35
1.797,8.08,26.004,63.892,8.658,22.032,6.23,17.208,129.298,3.17,129.692,4.408,6.078,16.281,1,Agtron 35
1.98,8.015,27.949,66.149,10.4,25.627,7.672,20.514,129.49,3.489,130.079,5.137,7.376,19.228,1,Agtron 35
1.924,8.09,27.199,64.358,9.643,23.698,7.108,19.03,129.36,3.186,129.794,4.471,6.91,17.946,1,Agtron 35
2.589,12.092,19.206,52.601,11.622,31.178,9.712,28.205,129.161,3.147,129.818,5.007,9.192,26.549,1,Agtron 35
1.857,7.96,26.728,64.192,9.34,23.312,6.827,18.539,129.35,3.212,129.772,4.495,6.637,17.487,1,Agtron 35
4.369,19.421,23.47,60.244,13.987,34.959,11.533,31.11,129.474,3.703,130.437,6.481,10.84,29.192,1,Agtron 45
2.25,8.837,30.784,70.618,11.846,28.461,8.68,22.443,129.746,3.987,130.696,6.495,8.228,20.867,1,Agtron 45
2.053,8.207,29.6,70.029,10.469,25.889,7.488,19.892,129.636,3.872,130.459,6.168,7.138,18.538,1,Agtron 45
2.237,8.539,31.009,70.644,12.058,28.848,8.844,22.715,129.768,4.013,130.751,6.6,8.377,21.099,1,Agtron 45
2.127,8.374,29.919,70.033,11.053,27.141,8.018,21.158,129.661,3.883,130.563,6.351,7.62,19.68,1,Agtron 45
2.226,8.592,30.732,70.626,11.838,28.536,8.671,22.477,129.745,3.998,130.71,6.548,8.217,20.888,1,Agtron 45
2.061,8.217,29.25,69.294,10.747,26.638,7.771,20.669,129.637,3.875,130.49,6.232,7.388,19.237,1,Agtron 45
1.836,8.068,27.966,69.384,8.976,23.182,6.175,17.126,129.547,3.855,130.179,5.771,5.931,16.047,1,Agtron 45
2.095,8.29,29.551,69.319,11.112,27.326,8.081,21.356,129.67,3.904,130.529,6.246,7.68,19.877,1,Agtron 45
2.17,7.871,28.796,67.038,11.268,27.24,8.456,21.775,129.51,3.492,130.476,6.053,8.034,20.273,1,Agtron 45
2.475,9.335,27.511,64.242,12.604,30.411,9.877,25.467,129.471,3.391,130.546,6.197,9.341,23.715,1,Agtron 45
2.249,8.065,28.738,66.525,11.87,28.634,9.053,23.305,129.511,3.473,130.543,6.147,8.582,21.683,1,Agtron 45
2.218,7.118,30.258,70.233,12.762,30.539,9.539,24.107,129.793,4.149,131.103,7.358,8.917,22.288,1,Agtron 55
2.993,11.267,31.929,70.924,15.193,34.485,11.728,28.442,129.953,4.306,131.389,7.703,10.969,26.403,1,Agtron 55
2.327,7.1,29.054,66.931,13.348,31.552,10.361,25.759,129.62,3.715,131.023,7.072,9.696,23.849,1,Agtron 55
2.248,7.511,28.414,66.247,12.624,30.421,9.715,24.716,129.578,3.657,130.813,6.753,9.127,22.91,1,Agtron 55
2.191,6.961,27.916,66.174,12.309,29.974,9.468,24.258,129.539,3.632,130.83,6.84,8.871,22.453,1,Agtron 55
4.212,17.163,22.46,56.944,15.11,37.34,12.721,33.172,129.339,3.372,130.539,6.868,11.889,31.087,1,Agtron 55
2.554,9.097,28.747,66.635,13.584,32.216,10.65,26.752,129.594,3.664,130.97,7.017,9.975,24.808,1,Agtron 55
2.318,7.732,31.221,70.847,13.406,31.624,10.037,25.063,129.868,4.234,131.205,7.504,9.387,23.157,1,Agtron 55
0.005,0.262,0.052,2.975,0.027,1.589,0.022,1.307,128.003,0.161,128.007,0.378,0.02,1.207,1,Agtron 55
2.984,12.787,30.338,69.987,13.74,32.432,10.495,26.706,129.848,4.225,131.029,7.215,9.846,24.833,1,Agtron 55
2.175,7.175,30.276,70.703,12.414,29.839,9.163,23.203,129.821,4.246,131.092,7.394,8.559,21.428,1,Agtron 55
2.309,7.508,31.924,71.707,13.424,31.312,9.97,24.593,129.925,4.321,131.238,7.51,9.329,22.72,1,Agtron 55
0.007,0.322,0.073,3.389,0.057,2.627,0.047,2.171,128.005,0.243,128.012,0.572,0.043,1.996,1,Agtron 55
2.372,8.274,31.599,71.232,13.498,31.646,10.094,25.187,129.898,4.268,131.159,7.351,9.463,23.319,1,Agtron 55
2.214,7.363,29.956,70.134,12.579,30.377,9.398,23.984,129.763,4.119,131.072,7.357,8.783,22.159,1,Agtron 55
2.279,7.51,31.46,71.46,13.032,30.732,9.667,24.14,129.87,4.245,131.163,7.416,9.052,22.314,1,Agtron 55
4.135,18.035,28.647,68.186,15.072,35.409,12.089,30.712,129.739,4.074,131.055,7.417,11.312,28.655,1,Agtron 55
2.329,8.083,31.332,71.496,12.908,30.697,9.606,24.336,129.824,4.163,131.098,7.33,9.01,22.52,1,Agtron 55
3.523,14.669,29.693,69.026,14.98,34.734,11.85,29.563,129.798,4.138,131.173,7.516,11.08,27.526,1,Agtron 55
2.293,7.551,31.617,71.777,13.071,30.907,9.697,24.317,129.869,4.24,131.179,7.458,9.082,22.478,1,Agtron 55
0.025,0.626,0.257,6.61,0.18,4.631,0.148,3.814,128.016,0.432,128.044,1.137,0.135,3.487,1,Agtron 65
2.58,7.238,30.681,69.885,15.499,36.155,12.181,29.462,129.75,4.015,131.908,8.961,11.231,27.064,1,Agtron 65
2.161,6.376,27.507,68.139,12.26,30.952,9.376,24.395,129.544,3.863,131.34,8.381,8.625,22.312,1,Agtron 65
3.454,12.624,31.171,70.043,17.361,38.994,13.998,32.858,129.81,4.074,132.063,9.167,12.93,30.354,1,Agtron 65
2.213,6.559,27.703,67.99,12.646,31.681,9.739,25.198,129.547,3.841,131.372,8.379,8.968,23.067,1,Agtron 65
2.616,7.546,30.613,69.799,15.521,36.262,12.22,29.595,129.735,3.98,131.912,8.984,11.268,27.193,1,Agtron 65
2.485,6.8,30.912,70.608,14.902,34.854,11.547,27.943,129.793,4.126,131.855,8.888,10.639,25.621,1,Agtron 65
9.201,28.871,26.311,62.559,24.838,51.129,22.088,47.688,129.588,3.677,131.493,9.003,20.642,44.96,1,Agtron 65
2.544,6.95,30.461,69.597,15.465,36.162,12.155,29.384,129.742,4.013,131.926,9.025,11.194,26.959,1,Agtron 65
2.528,7.112,30.255,69.445,15.313,36.023,12.019,29.3,129.743,4.022,131.851,8.894,11.085,26.927,1,Agtron 65
3.011,11.027,29.936,69.037,15.818,36.851,12.599,30.599,129.719,3.982,131.804,8.857,11.632,28.184,1,Agtron 65
2.366,6.764,29.155,69.019,13.83,33.453,10.728,26.816,129.649,3.931,131.619,8.648,9.88,24.575,1,Agtron 65
1.741,5.928,22.913,63.602,9.401,26.56,7.052,20.534,129.271,3.571,130.622,7.406,6.506,18.81,1,Agtron 65
0.001,0.098,0.005,0.85,0.005,0.861,0.005,0.74,128.0,0.057,128.001,0.165,0.004,0.686,1,Agtron 65
2.825,9.707,28.636,67.036,15.411,36.475,12.402,30.42,129.572,3.72,131.732,8.777,11.441,28.012,1,Agtron 65
3.495,13.826,28.924,67.462,15.865,36.724,12.933,31.31,129.567,3.681,131.659,8.589,11.958,28.937,1,Agtron 65
12.415,34.627,21.672,55.333,27.93,56.303,25.787,53.939,129.296,3.178,130.841,8.457,24.24,51.137,1,Agtron 65
3.942,15.219,30.051,68.055,17.31,38.62,14.248,33.203,129.636,3.733,131.921,8.907,13.167,30.715,1,Agtron 65
0.008,0.338,0.093,4.111,0.056,2.498,0.045,1.992,128.006,0.279,128.014,0.629,0.041,1.821,1,Agtron 65
12.841,35.656,21.857,55.852,27.664,55.72,25.549,53.507,129.317,3.177,130.762,8.291,24.022,50.735,1,Agtron 65
2.369,6.442,27.973,66.95,13.806,33.697,10.882,27.309,129.522,3.701,131.58,8.606,10.016,25.035,1,Agtron 65
0.008,0.358,0.089,3.862,0.061,2.644,0.05,2.178,128.006,0.249,128.015,0.626,0.046,1.997,1,Agtron 65
0.063,0.989,0.649,10.358,0.441,7.085,0.363,5.873,128.039,0.635,128.105,1.674,0.332,5.39,1,Agtron 65
10.953,32.503,24.848,60.094,25.922,52.477,23.465,49.691,129.472,3.428,131.207,8.635,21.983,46.946,1,Agtron 65
2.559,7.289,28.857,67.335,14.996,35.675,11.96,29.348,129.571,3.722,131.758,8.801,11.02,26.965,1,Agtron 65
2.544,6.72,29.674,68.21,14.858,34.777,11.769,28.392,129.61,3.759,131.784,8.726,10.843,26.064,1,Agtron 65
2.54,6.898,28.73,67.067,14.997,35.707,11.996,29.422,129.539,3.65,131.768,8.819,11.05,27.021,1,Agtron 65
9.092,29.49,26.115,62.21,23.148,48.256,20.621,45.145,129.481,3.439,131.379,8.595,19.251,42.464,1,Agtron 65
1.742,5.597,21.621,61.341,10.389,30.044,8.043,23.811,129.238,3.553,130.857,8.183,7.362,21.718,1,Agtron 75
2.443,6.718,27.545,65.859,16.267,39.7,13.057,32.679,129.636,3.933,132.03,9.646,11.995,30.006,1,Agtron 75
3.774,15.752,26.556,63.912,18.916,43.731,15.88,38.005,129.618,3.867,131.979,9.555,14.67,35.239,1,Agtron 75
1.817,5.598,22.392,61.802,11.027,31.007,8.571,24.653,129.298,3.623,130.977,8.278,7.851,22.511,1,Agtron 75
2.665,8.774,27.915,66.056,16.983,40.553,13.709,33.71,129.705,4.038,132.037,9.556,12.619,31.043,1,Agtron 75
1.994,5.852,24.244,63.422,12.734,34.021,9.968,27.27,129.459,3.85,131.324,8.753,9.139,24.934,1,Agtron 75
2.684,8.967,27.941,66.093,16.957,40.513,13.678,33.65,129.708,4.04,132.033,9.539,12.592,30.991,1,Agtron 75
2.327,6.343,26.807,64.978,15.714,38.854,12.541,31.726,129.641,3.996,131.903,9.467,11.515,29.11,1,Agtron 75
4.901,20.279,27.077,64.319,20.178,45.256,17.086,39.806,129.698,3.963,132.01,9.561,15.817,37.027,1,Agtron 75
