24.665,56.757,17.134,35.689,12.413,27.556,10.352,23.385,0,Agtron 25
20.947,51.682,16.322,34.822,12.127,27.203,10.227,23.311,0,Agtron 25
22.264,54.042,16.703,34.95,12.384,27.08,10.452,23.287,0,Agtron 25
23.47,55.21,16.597,34.775,12.491,27.359,10.564,23.595,0,Agtron 25
23.581,55.723,16.399,34.594,12.342,27.33,10.469,23.636,0,Agtron 25
29.123,58.756,15.773,32.309,11.596,26.146,9.925,22.928,0,Agtron 25
26.67,56.934,14.604,31.173,11.226,25.504,9.686,22.382,0,Agtron 25
27.861,57.902,14.439,30.391,11.147,25.155,9.631,22.077,0,Agtron 25
26.864,56.754,15.203,32.324,11.445,25.542,9.833,22.356,0,Agtron 25
27.857,58.32,15.118,31.715,11.633,26.252,9.989,22.87,0,Agtron 25
26.708,57.324,15.431,32.283,11.85,26.511,10.182,23.235,0,Agtron 25
25.581,55.719,14.554,31.317,10.975,24.989,9.453,21.954,0,Agtron 25
26.521,56.941,15.164,31.948,11.275,25.381,9.692,22.344,0,Agtron 25
17.519,48.583,20.286,42.155,14.134,30.021,11.52,25.058,0,Agtron 35
17.632,48.399,20.554,42.801,14.124,30.192,11.495,25.183,0,Agtron 35
16.289,46.782,19.832,42.544,13.318,29.194,10.858,24.404,0,Agtron 35
16.382,46.57,20.162,43.008,13.68,29.69,11.123,24.724,0,Agtron 35
16.609,46.81,20.041,42.181,13.603,29.516,11.07,24.612,0,Agtron 35
16.416,46.31,21.664,45.486,14.443,31.112,11.565,25.604,0,Agtron 35
15.917,45.943,21.33,45.467,14.168,30.629,11.356,25.133,0,Agtron 35
15.822,45.567,21.814,46.268,14.639,31.326,11.719,25.716,0,Agtron 35
15.216,44.513,21.745,46.535,14.414,31.163,11.542,25.629,0,Agtron 35
15.245,44.474,21.468,45.979,14.23,30.773,11.39,25.174,0,Agtron 35
15.391,45.132,21.619,46.279,14.31,30.761,11.48,25.287,0,Agtron 35
13.944,41.834,24.406,52.04,16.215,33.99,12.687,27.072,0,Agtron 45
14.16,41.751,24.669,51.754,16.163,33.674,12.617,26.736,0,Agtron 45
13.701,41.336,25.084,52.916,16.45,34.264,12.775,27.044,0,Agtron 45
13.698,40.592,25.137,52.547,16.514,34.162,12.946,27.359,0,Agtron 45
13.295,40.303,25.048,52.712,16.415,33.975,12.78,26.855,0,Agtron 45
13.558,40.475,24.531,52.135,16.281,34.231,12.725,27.248,0,Agtron 45
12.759,39.6,24.77,52.682,16.645,34.891,12.939,27.513,0,Agtron 45
13.437,41.1,24.479,52.02,16.466,34.867,12.834,27.597,0,Agtron 45
12.765,39.701,24.598,52.412,16.024,34.185,12.412,26.945,0,Agtron 45
12.636,39.774,25.098,53.119,15.885,33.823,12.217,26.425,0,Agtron 45
12.75,39.346,26.827,56.215,18.269,37.844,13.995,29.493,0,Agtron 55
12.733,39.349,26.421,55.592,17.943,37.302,13.782,29.193,0,Agtron 55
12.562,39.121,26.153,55.651,17.928,37.566,13.786,29.422,0,Agtron 55
12.585,38.511,26.044,55.278,17.838,37.341,13.759,29.358,0,Agtron 55
13.036,40.224,26.631,55.897,18.337,37.96,14.119,29.785,0,Agtron 55
12.074,37.278,26.392,55.603,18.271,37.83,14.094,29.65,0,Agtron 55
12.506,37.746,26.715,55.9,18.707,38.38,14.408,30.048,0,Agtron 55
12.888,38.806,26.99,55.733,18.867,38.487,14.571,30.216,0,Agtron 55
12.528,37.856,27.115,56.619,18.97,38.917,14.62,30.439,0,Agtron 55
13.07,38.274,27.986,58.62,20.016,40.766,15.384,31.781,0,Agtron 65
13.041,37.834,27.893,57.91,20.232,40.914,15.659,32.062,0,Agtron 65
11.495,34.763,26.501,56.939,18.753,40.015,14.433,31.19,0,Agtron 65
11.84,35.901,26.517,57.098,18.983,40.063,14.653,31.324,0,Agtron 65
11.647,35.435,26.398,56.907,18.958,39.918,14.639,31.277,0,Agtron 65
11.718,35.435,26.677,57.036,19.032,39.813,14.695,31.201,0,Agtron 65
11.297,34.538,26.364,57.434,19.028,40.479,14.68,31.574,0,Agtron 65
11.939,36.391,26.323,56.582,18.76,39.335,14.547,30.946,0,Agtron 65
12.127,36.632,26.047,56.487,18.923,39.943,14.679,31.394,0,Agtron 65
11.966,36.427,26.393,56.818,19.034,39.873,14.774,31.347,0,Agtron 65
12.221,36.942,26.185,56.637,18.816,39.728,14.58,31.202,0,Agtron 65
13.353,40.334,27.631,58.553,19.752,41.166,15.216,32.295,0,Agtron 65
13.192,40.088,26.382,56.936,18.765,39.773,14.507,31.359,0,Agtron 65
12.744,38.673,26.828,57.653,19.001,40.103,14.748,31.767,0,Agtron 65
12.81,38.962,27.161,58.223,19.249,40.549,14.902,31.999,0,Agtron 65
