55.14,63.559,20.616,33.855,73.271,92.839,69.13,89.769,0,Agtron 25
48.475,59.993,19.726,33.112,69.138,91.153,65.357,88.169,0,Agtron 25
61.424,61.503,21.722,32.642,91.049,96.646,86.321,93.645,0,Agtron 25
55.122,62.179,20.602,32.877,77.407,94.034,73.266,91.03,0,Agtron 25
60.717,62.226,21.09,32.424,87.776,96.135,83.292,93.16,0,Agtron 25
64.812,62.356,20.43,30.202,84.38,97.0,80.024,93.741,0,Agtron 25
60.415,62.378,19.461,30.059,77.665,88.046,73.808,85.173,0,Agtron 25
59.966,62.619,19.092,29.37,74.657,87.428,70.968,84.605,0,Agtron 25
63.286,61.781,20.69,31.008,83.014,89.311,78.778,86.323,0,Agtron 25
63.243,62.856,20.367,30.447,80.687,88.61,76.558,85.634,0,Agtron 25
61.087,62.753,20.505,31.067,78.785,87.889,74.699,84.937,0,Agtron 25
61.495,61.307,18.651,29.463,84.699,97.235,80.913,94.544,0,Agtron 25
63.974,61.655,19.226,30.016,87.939,97.866,84.121,95.38,0,Agtron 25
52.41,60.577,25.355,40.513,80.969,86.607,75.927,83.767,0,Agtron 35
54.583,60.587,25.828,41.047,84.51,87.663,79.304,84.832,0,Agtron 35
51.034,59.344,23.447,40.679,83.307,95.298,78.831,92.883,0,Agtron 35
51.646,58.966,23.941,41.063,85.016,95.446,80.381,93.019,0,Agtron 35
52.782,59.255,25.14,40.514,84.156,87.68,79.224,85.081,0,Agtron 35
50.607,58.663,25.438,43.526,83.608,94.435,78.637,91.893,0,Agtron 35
54.534,58.905,25.636,43.33,91.559,95.996,86.367,93.544,0,Agtron 35
51.88,58.501,25.968,44.205,87.478,95.388,82.265,92.784,0,Agtron 35
52.134,58.091,25.926,44.446,89.021,95.828,83.827,93.279,0,Agtron 35
52.547,58.957,26.704,44.259,85.774,87.765,80.389,85.026,0,Agtron 35
52.661,59.1,27.03,44.491,85.813,87.659,80.374,84.857,0,Agtron 35
49.27,56.819,28.915,49.941,86.543,93.614,80.578,90.635,0,Agtron 45
47.657,56.171,29.088,49.655,84.112,93.252,78.221,90.244,0,Agtron 45
48.115,56.536,29.313,50.881,85.023,93.225,79.074,90.339,0,Agtron 45
48.482,55.863,29.847,50.334,85.656,92.849,79.589,89.77,0,Agtron 45
47.157,55.782,29.147,50.722,85.171,93.481,79.31,90.681,0,Agtron 45
38.416,54.23,28.684,50.834,65.165,80.015,59.758,76.491,0,Agtron 45
32.107,52.351,27.533,51.84,55.447,75.614,50.532,72.208,0,Agtron 45
44.77,56.006,28.323,50.049,80.074,92.697,74.303,89.519,0,Agtron 45
43.085,55.509,28.084,50.551,76.416,91.502,70.844,88.412,0,Agtron 45
46.937,56.037,28.984,50.978,84.554,93.593,78.73,90.818,0,Agtron 45
