7.835,5.352,14.712,7.188,18.083,10.05,23.72,Agtron 25
7.586,5.511,15.131,7.053,18.011,9.428,22.99,Agtron 25
7.233,5.342,14.89,6.719,17.519,8.966,22.331,Agtron 25
7.302,5.332,14.795,6.78,17.562,9.081,22.442,Agtron 25
7.146,5.148,14.588,6.639,17.489,8.905,22.406,Agtron 25
7.425,5.391,14.942,6.9,17.799,9.234,22.728,Agtron 25
7.381,5.546,15.15,6.853,17.632,9.122,22.577,Agtron 25
6.977,5.483,15.519,6.525,17.523,8.438,21.622,Agtron 25
9.067,6.47,16.796,8.343,20.241,11.479,26.221,Agtron 35
8.637,5.199,14.306,7.879,19.362,11.448,26.319,Agtron 35
8.766,5.583,15.295,8.029,19.805,11.437,26.241,Agtron 35
8.788,5.389,14.816,8.025,19.571,11.592,26.29,Agtron 35
8.808,5.808,15.91,8.091,19.991,11.366,26.053,Agtron 35
9.441,6.385,16.452,8.69,20.602,12.085,27.047,Agtron 35
9.451,8.103,20.998,8.795,21.712,11.246,25.839,Agtron 35
9.672,8.483,21.53,8.982,21.81,11.47,25.917,Agtron 35
10.078,8.599,21.388,9.387,22.18,11.993,26.438,Agtron 35
9.743,8.165,20.647,9.065,21.691,11.674,26.044,Agtron 35
10.341,8.801,21.656,9.631,22.489,12.319,26.846,Agtron 35
10.158,7.997,20.252,9.415,22.314,12.447,27.554,Agtron 35
10.024,7.972,20.291,9.299,22.092,12.236,27.111,Agtron 35
9.924,7.842,19.941,9.166,21.718,12.21,26.964,Agtron 35
10.008,7.55,19.24,9.218,21.793,12.508,27.587,Agtron 35
10.239,6.925,17.622,9.431,21.971,13.094,28.628,Agtron 35
9.868,6.492,17.057,9.07,21.619,12.732,28.389,Agtron 35
10.046,6.808,17.719,9.22,21.873,12.907,28.533,Agtron 35
9.981,7.129,18.739,9.188,22.122,12.629,28.27,Agtron 35
10.134,7.203,18.772,9.314,22.17,12.866,28.435,Agtron 35
10.139,6.382,17.568,9.33,23.211,13.163,30.686,Agtron 45
11.396,7.006,18.184,10.491,24.66,14.851,32.852,Agtron 45
10.025,6.318,17.447,9.205,22.894,13.055,30.38,Agtron 45
10.523,6.682,18.048,9.68,23.698,13.648,31.305,Agtron 45
10.597,6.677,17.968,9.761,23.684,13.739,31.252,Agtron 45
10.412,6.616,17.811,9.591,23.29,13.478,30.691,Agtron 45
10.116,6.558,17.974,9.326,23.203,13.029,30.349,Agtron 45
10.671,6.86,18.2,9.827,23.664,13.785,31.114,Agtron 45
10.186,6.623,18.038,9.388,23.166,13.118,30.326,Agtron 45
10.284,6.634,18.121,9.475,23.467,13.269,30.75,Agtron 45
10.089,6.631,18.165,9.303,23.167,12.956,30.208,Agtron 45
10.049,6.514,17.892,9.26,23.041,12.949,30.16,Agtron 45
10.038,6.624,18.219,9.266,23.233,12.857,30.221,Agtron 45
11.111,5.913,16.366,10.15,24.452,14.978,33.668,Agtron 55
11.421,6.132,16.649,10.445,24.663,15.35,33.855,Agtron 55
12.02,6.473,17.16,11.014,25.675,16.109,35.12,Agtron 55
11.82,6.437,17.022,10.805,25.143,15.862,34.5,Agtron 55
11.829,6.461,17.111,10.83,25.314,15.836,34.684,Agtron 55
11.884,6.431,16.976,10.871,25.115,15.95,34.523,Agtron 55
11.928,6.535,17.164,10.915,25.214,15.97,34.489,Agtron 55
12.039,6.465,16.929,11.004,25.147,16.196,34.564,Agtron 55
11.448,6.021,16.415,10.464,24.707,15.441,34.082,Agtron 55
11.461,6.056,16.467,10.512,24.902,15.383,34.162,Agtron 55
