11.486,6.473,17.214,10.227,23.745,15.865,34.066,190.856,Agtron 55
11.458,6.434,17.074,10.16,23.624,15.92,34.107,190.856,Agtron 55
12.835,6.886,17.714,11.682,26.597,17.363,37.63,190.687,Agtron 65
13.322,7.141,17.964,12.116,26.999,18.049,38.226,190.687,Agtron 65
13.748,7.346,18.183,12.523,27.459,18.589,38.861,190.687,Agtron 65
13.641,7.226,18.091,12.4,27.332,18.52,38.778,190.687,Agtron 65
13.394,7.23,18.185,12.205,27.252,18.079,38.407,190.687,Agtron 65
13.299,7.125,17.995,12.104,27.051,17.997,38.257,190.687,Agtron 65
13.65,7.325,18.246,12.382,27.203,18.547,38.661,190.687,Agtron 65
13.442,7.18,18.041,12.231,27.123,18.206,38.366,190.687,Agtron 65
13.572,7.298,18.251,12.363,27.457,18.337,38.75,190.687,Agtron 65
13.119,7.056,17.925,11.919,26.835,17.785,38.063,190.687,Agtron 65
13.065,7.072,18.029,11.883,26.846,17.67,37.92,190.687,Agtron 65
13.137,7.072,18.004,11.946,26.83,17.786,37.961,190.687,Agtron 65
12.705,6.947,17.904,11.559,26.451,17.15,37.366,190.687,Agtron 65
12.855,6.977,17.901,11.693,26.608,17.377,37.621,190.687,Agtron 65
12.966,7.105,18.129,11.87,26.965,17.348,37.689,190.107,Agtron 65
12.638,6.904,17.726,11.551,26.159,16.952,36.632,190.107,Agtron 65
13.318,7.284,18.276,12.209,27.277,17.79,38.061,190.107,Agtron 65
13.454,7.301,18.119,12.325,27.085,18.008,37.844,190.107,Agtron 65
13.221,7.22,18.259,12.1,27.208,17.707,38.073,190.107,Agtron 65
12.701,6.917,17.687,11.598,26.195,17.066,36.76,190.107,Agtron 65
12.951,7.063,18.017,11.851,26.841,17.347,37.611,190.107,Agtron 65
12.823,6.996,17.793,11.725,26.405,17.191,36.958,190.107,Agtron 65
12.847,7.025,17.983,11.736,26.665,17.244,37.38,190.107,Agtron 65
12.912,7.077,17.957,11.792,26.534,17.327,37.21,190.107,Agtron 65
13.002,7.101,18.067,11.905,26.928,17.398,37.66,190.107,Agtron 65
13.068,7.145,17.78,11.944,26.482,17.525,37.157,190.107,Agtron 65
13.221,7.288,18.223,12.145,27.267,17.588,37.889,190.107,Agtron 65
12.744,7.062,17.825,11.67,26.33,17.014,36.699,190.107,Agtron 65
13.945,7.49,18.788,12.805,29.445,18.646,41.352,190.458,Agtron 75
13.71,7.3,18.442,12.588,28.998,18.357,40.839,190.458,Agtron 75
13.757,7.44,18.709,12.636,29.202,18.365,41.017,190.458,Agtron 75
13.7,7.425,18.657,12.548,28.938,18.35,40.833,190.458,Agtron 75
13.822,7.469,18.742,12.646,28.984,18.554,40.939,190.458,Agtron 75
13.877,7.525,18.821,12.696,29.214,18.619,41.307,190.458,Agtron 75
13.777,7.435,18.742,12.605,28.911,18.492,40.838,190.458,Agtron 75
13.584,7.351,18.558,12.431,28.746,18.223,40.693,190.458,Agtron 75
