9.435,8.811,19.059,8.601,19.266,11.309,24.891,Agtron 25
9.245,8.537,18.63,8.529,19.161,10.913,24.271,Agtron 25
9.529,8.846,19.058,8.761,19.276,11.297,24.382,Agtron 25
9.592,8.935,19.254,8.826,19.505,11.342,24.556,Agtron 25
9.555,8.869,19.436,8.806,19.768,11.276,24.705,Agtron 25
9.125,9.117,20.038,8.481,19.499,10.396,23.442,Agtron 25
8.77,8.52,18.601,8.198,18.56,9.989,22.486,Agtron 25
8.773,8.616,18.571,8.218,18.424,9.935,22.233,Agtron 25
9.002,8.761,18.903,8.419,18.826,10.245,22.722,Agtron 25
9.134,8.809,19.072,8.524,19.264,10.455,23.495,Agtron 25
9.306,8.926,19.401,8.681,19.638,10.688,23.809,Agtron 25
8.577,8.335,18.278,8.023,18.232,9.764,22.018,Agtron 25
8.828,8.602,18.834,8.239,18.715,10.076,22.499,Agtron 25
10.731,9.152,19.862,9.764,21.389,13.231,28.044,Agtron 35
10.676,9.087,19.85,9.708,21.445,13.18,28.147,Agtron 35
10.055,8.519,19.142,9.156,20.704,12.403,27.112,Agtron 35
10.299,8.694,19.295,9.369,20.95,12.733,27.594,Agtron 35
10.218,8.722,19.264,9.286,20.726,12.619,27.337,Agtron 35
10.729,8.914,19.835,9.691,21.719,13.464,29.113,Agtron 35
10.569,8.688,19.327,9.556,21.331,13.271,28.736,Agtron 35
10.867,8.889,19.689,9.827,21.781,13.663,29.342,Agtron 35
10.646,8.685,19.505,9.625,21.58,13.395,29.06,Agtron 35
10.562,8.62,19.115,9.555,21.251,13.267,28.767,Agtron 35
10.727,8.764,19.573,9.717,21.632,13.451,28.95,Agtron 35
11.847,8.935,19.306,10.678,23.009,15.249,32.236,Agtron 45
11.862,9.074,19.323,10.676,22.838,15.251,32.049,Agtron 45
12.05,9.031,19.333,10.83,23.177,15.596,32.747,Agtron 45
12.01,9.146,19.533,10.833,23.122,15.417,32.24,Agtron 45
12.108,9.155,19.468,10.907,23.145,15.594,32.516,Agtron 45
11.906,9.055,19.543,10.733,23.238,15.296,32.523,Agtron 45
12.188,9.108,19.575,10.967,23.581,15.752,33.322,Agtron 45
12.066,9.059,19.609,10.863,23.672,15.569,33.282,Agtron 45
11.635,8.71,19.104,10.436,22.914,15.107,32.501,Agtron 45
11.545,8.58,18.717,10.322,22.573,15.084,32.316,Agtron 45
13.237,9.45,20.417,11.87,25.524,17.366,36.376,Agtron 55
13.0,9.388,20.414,11.652,25.198,17.023,35.769,Agtron 55
12.929,9.272,20.326,11.596,25.27,16.932,35.928,Agtron 55
12.903,9.338,20.464,11.606,25.27,16.812,35.664,Agtron 55
13.356,9.604,20.935,11.994,25.876,17.455,36.507,Agtron 55
13.288,9.525,20.452,11.987,25.682,17.281,36.252,Agtron 55
13.589,9.74,20.703,12.247,26.027,17.701,36.835,Agtron 55
13.748,9.85,20.765,12.407,26.247,17.876,36.947,Agtron 55
13.801,9.761,20.723,12.465,26.456,17.97,37.385,Agtron 55
14.495,9.888,21.057,13.142,27.754,18.908,39.222,Agtron 65
14.779,10.165,21.317,13.466,28.145,19.116,39.369,Agtron 65
13.596,9.257,20.369,12.392,27.332,17.614,38.383,Agtron 65
13.681,9.329,20.437,12.445,27.183,17.771,38.249,Agtron 65
13.665,9.383,20.582,12.425,27.133,17.734,38.118,Agtron 65
13.739,9.451,20.603,12.492,27.092,17.824,38.046,Agtron 65
13.729,9.242,20.365,12.518,27.489,17.825,38.696,Agtron 65
13.604,9.443,20.66,12.379,26.91,17.601,37.552,Agtron 65
13.69,9.395,20.696,12.478,27.279,17.709,38.118,Agtron 65
13.813,9.505,20.712,12.587,27.292,17.864,38.104,Agtron 65
13.613,9.37,20.648,12.391,27.106,17.632,37.924,Agtron 65
14.072,9.503,21.17,12.737,27.826,18.44,39.168,Agtron 65
13.371,9.182,20.868,12.107,26.892,17.468,37.735,Agtron 65
13.584,9.296,21.114,12.347,27.375,17.649,37.999,Agtron 65
13.747,9.29,21.017,12.488,27.599,17.921,38.516,Agtron 65
13.509,9.135,20.77,12.225,27.107,17.694,38.171,Agtron 65
13.156,9.013,20.667,11.9,26.651,17.203,37.423,Agtron 65
13.562,9.135,20.63,12.257,27.126,17.825,38.338,Agtron 65
13.701,9.394,21.223,12.424,27.388,17.862,38.153,Agtron 65
13.672,9.331,21.099,12.393,27.333,17.853,38.268,Agtron 65
13.795,9.358,20.941,12.511,27.426,18.016,38.478,Agtron 65
13.617,9.16,20.463,12.392,27.343,17.725,38.456,Agtron 65
13.857,9.401,20.906,12.618,27.575,17.989,38.439,Agtron 65
13.707,9.217,20.478,12.504,27.53,17.786,38.599,Agtron 65
14.746,9.651,21.378,13.518,29.785,19.102,41.457,Agtron 75
15.193,10.055,22.634,13.917,30.722,19.66,42.527,Agtron 75
14.609,9.709,22.09,13.306,29.45,19.04,41.047,Agtron 75
14.709,9.803,22.417,13.438,29.844,19.083,41.356,Agtron 75
14.331,9.572,22.003,13.091,29.256,18.584,40.553,Agtron 75
14.614,9.767,22.391,13.374,30.024,18.9,41.493,Agtron 75
14.322,9.654,22.307,13.109,29.416,18.489,40.546,Agtron 75
14.736,9.832,22.414,13.501,30.159,19.033,41.63,Agtron 75
14.317,9.501,21.727,13.057,29.216,18.629,40.754,Agtron 75
14.456,9.424,21.223,13.297,29.8,18.644,41.297,Agtron 75
14.469,9.295,20.734,13.298,29.644,18.741,41.357,Agtron 75
14.481,9.525,21.261,13.233,29.246,18.823,40.903,Agtron 75
9.566,8.504,20.187,8.861,21.573,11.351,26.771,Agtron 25
9.31,7.674,19.046,8.484,21.013,11.551,26.919,Agtron 25
9.39,8.282,19.905,8.704,21.35,11.159,26.539,Agtron 25
9.55,7.846,19.292,8.69,21.296,11.884,27.313,Agtron 25
9.378,8.284,19.916,8.68,21.381,11.162,26.594,Agtron 25
9.455,7.749,19.096,8.607,21.135,11.763,27.119,Agtron 25
9.58,8.43,20.077,8.85,21.552,11.451,26.873,Agtron 25
9.502,7.801,19.22,8.655,21.271,11.806,27.248,Agtron 25
9.879,8.751,20.56,9.164,21.969,11.709,27.152,Agtron 25
9.706,7.959,19.287,8.847,21.399,12.049,27.476,Agtron 25
9.689,8.606,20.416,8.975,21.804,11.501,26.943,Agtron 25
9.378,7.718,19.046,8.551,21.098,11.628,27.055,Agtron 25
9.302,8.308,19.969,8.626,21.264,11.005,26.285,Agtron 25
9.657,8.055,19.533,8.804,21.401,11.936,27.335,Agtron 25
9.388,8.37,20.134,8.701,21.464,11.125,26.566,Agtron 25
9.792,8.038,19.548,8.933,21.637,12.144,27.697,Agtron 25
9.248,8.273,19.872,8.561,21.152,10.964,26.251,Agtron 25
9.6,7.97,19.435,8.723,21.291,11.938,27.325,Agtron 25
9.689,8.63,20.523,8.974,21.882,11.496,27.104,Agtron 25
9.57,7.955,19.403,8.707,21.277,11.877,27.326,Agtron 25
9.735,8.68,20.531,9.031,21.99,11.518,27.216,Agtron 25
9.575,7.891,19.312,8.732,21.44,11.863,27.497,Agtron 25
9.255,8.212,19.876,8.57,21.344,10.996,26.523,Agtron 25
9.472,7.821,19.233,8.618,21.247,11.775,27.302,Agtron 25
10.717,7.698,19.8,9.547,22.955,14.187,30.647,Agtron 35
11.006,7.634,19.914,9.767,23.342,14.738,31.462,Agtron 35
10.413,7.47,19.618,9.25,22.626,13.836,30.222,Agtron 35
10.713,7.418,19.857,9.529,23.238,14.306,31.135,Agtron 35
10.459,7.46,19.442,9.303,22.677,13.89,30.414,Agtron 35
10.654,7.405,19.937,9.48,23.301,14.208,31.132,Agtron 35
10.516,7.969,19.544,9.482,22.322,13.531,29.517,Agtron 35
10.933,8.018,19.616,9.858,22.863,14.169,30.506,Agtron 35
11.265,7.78,19.317,10.047,23.361,15.001,31.577,Agtron 35
10.866,7.484,18.606,9.781,22.804,14.302,30.389,Agtron 35
11.224,7.696,19.208,10.045,23.343,14.899,31.358,Agtron 35
11.08,7.876,19.263,9.937,23.042,14.564,30.751,Agtron 35
11.249,7.648,19.088,10.06,23.324,14.969,31.479,Agtron 35
10.936,7.758,19.172,9.784,22.862,14.433,30.544,Agtron 35
11.021,7.574,19.25,9.849,23.255,14.652,31.248,Agtron 35
11.222,7.914,19.329,10.039,23.125,14.825,30.96,Agtron 35
11.304,7.745,19.353,10.116,23.529,15.008,31.588,Agtron 35
11.1,7.764,19.249,9.964,23.171,14.615,30.9,Agtron 35
11.452,7.82,19.498,10.247,23.79,15.212,32.013,Agtron 35
10.845,7.635,19.108,9.71,22.853,14.319,30.497,Agtron 35
11.357,7.683,19.213,10.141,23.403,15.159,31.607,Agtron 35
11.141,7.801,19.2,9.984,23.21,14.706,31.044,Agtron 35
11.363,7.693,19.156,10.16,23.487,15.136,31.757,Agtron 35
11.112,7.836,19.312,9.976,23.093,14.609,30.684,Agtron 35
11.582,7.873,19.492,10.365,23.795,15.399,31.996,Agtron 35
11.055,7.743,19.119,9.904,23.051,14.596,30.844,Agtron 35
11.492,7.264,19.739,10.224,24.447,15.593,33.595,Agtron 45
11.661,7.376,19.929,10.371,24.553,15.831,33.655,Agtron 45
11.356,7.202,19.614,10.103,24.146,15.403,33.061,Agtron 45
11.78,7.339,19.419,10.473,24.546,16.04,33.994,Agtron 45
11.494,7.244,19.748,10.244,24.523,15.567,33.536,Agtron 45
11.634,7.313,19.898,10.35,24.608,15.804,33.755,Agtron 45
11.045,7.002,19.476,9.821,23.892,14.99,32.756,Agtron 45
11.566,7.324,19.922,10.255,24.445,15.76,33.61,Agtron 45
11.207,7.16,19.692,9.958,24.101,15.203,33.034,Agtron 45
12.096,7.94,19.529,10.914,24.582,16.0,33.517,Agtron 45
11.796,7.846,19.536,10.682,24.547,15.49,33.209,Agtron 45
11.532,7.605,19.223,10.41,23.968,15.23,32.628,Agtron 45
12.591,7.637,20.514,11.302,26.059,17.004,35.741,Agtron 55
13.314,7.88,20.042,11.913,26.444,18.137,36.853,Agtron 55
12.972,8.231,20.141,11.781,26.138,17.104,35.604,Agtron 55
12.438,8.039,19.884,11.26,25.455,16.42,34.706,Agtron 55
12.474,7.963,19.924,11.322,25.657,16.446,34.904,Agtron 55
12.19,7.694,19.306,11.018,25.041,16.198,34.385,Agtron 55
12.698,8.059,20.002,11.533,25.891,16.745,35.234,Agtron 55
12.828,7.705,20.251,11.496,26.255,17.401,36.288,Agtron 55
12.607,7.647,20.836,11.311,26.149,17.04,35.787,Agtron 55
12.056,7.314,19.888,10.748,25.194,16.434,34.946,Agtron 55
12.372,7.422,20.312,11.067,25.702,16.82,35.483,Agtron 55
12.733,7.554,19.76,11.372,25.754,17.38,36.012,Agtron 55
12.701,7.604,20.32,11.372,26.091,17.255,36.06,Agtron 55
12.467,7.519,20.037,11.131,25.656,16.98,35.59,Agtron 55
12.111,7.26,19.992,10.864,25.513,16.405,35.095,Agtron 55
12.307,7.292,19.572,10.99,25.331,16.807,35.304,Agtron 55
12.007,7.172,19.939,10.773,25.501,16.272,35.085,Agtron 55
11.994,7.12,19.541,10.715,25.112,16.363,34.823,Agtron 55
12.412,7.38,20.134,11.139,25.816,16.822,35.553,Agtron 55
12.377,7.325,19.942,11.065,25.685,16.876,35.599,Agtron 55
13.66,7.667,20.093,12.495,28.213,18.232,38.85,Agtron 65
14.179,7.939,20.328,12.958,28.63,18.957,39.477,Agtron 65
14.575,8.109,20.392,13.335,28.994,19.469,40.046,Agtron 65
14.563,8.074,20.546,13.305,29.047,19.505,40.111,Agtron 65
14.252,8.027,20.509,13.048,28.869,18.989,39.654,Agtron 65
14.152,7.927,20.387,12.942,28.673,18.898,39.493,Agtron 65
14.636,8.269,21.029,13.352,29.055,19.581,40.032,Agtron 65
14.288,7.967,20.357,13.062,28.722,19.103,39.595,Agtron 65
14.422,8.078,20.499,13.196,29.034,19.245,39.989,Agtron 65
13.986,7.874,20.375,12.77,28.498,18.702,39.331,Agtron 65
14.145,8.112,21.141,12.946,28.917,18.799,39.462,Agtron 65
13.971,7.859,20.359,12.766,28.434,18.665,39.176,Agtron 65
13.636,7.837,20.602,12.475,28.285,18.125,38.742,Agtron 65
13.721,7.791,20.341,12.543,28.293,18.293,38.913,Agtron 65
13.874,7.962,20.668,12.762,28.702,18.305,39.034,Agtron 65
13.746,7.974,20.975,12.643,28.355,18.107,38.281,Agtron 65
14.257,8.179,20.914,13.133,29.049,18.776,39.413,Agtron 65
14.402,8.197,20.752,13.257,28.878,19.007,39.218,Agtron 65
14.181,8.11,20.831,13.043,29.012,18.729,39.497,Agtron 65
13.63,7.807,20.413,12.512,28.036,18.039,38.154,Agtron 65
13.838,7.901,20.509,12.723,28.548,18.284,38.931,Agtron 65
13.85,7.975,20.746,12.736,28.415,18.271,38.496,Agtron 65
13.783,7.914,20.639,12.657,28.484,18.229,38.77,Agtron 65
13.888,8.015,20.781,12.753,28.44,18.348,38.646,Agtron 65
13.888,7.928,20.502,12.776,28.622,18.336,38.985,Agtron 65
14.05,8.089,20.642,12.911,28.395,18.553,38.597,Agtron 65
14.11,8.116,20.622,13.019,28.942,18.53,39.204,Agtron 65
13.794,8.068,20.86,12.703,28.392,18.113,38.272,Agtron 65
14.9,8.305,20.926,13.736,31.056,19.699,42.744,Agtron 75
14.624,8.067,20.464,13.479,30.568,19.371,42.212,Agtron 75
14.661,8.222,20.797,13.52,30.756,19.356,42.335,Agtron 75
14.628,8.217,20.749,13.452,30.533,19.38,42.226,Agtron 75
14.774,8.286,20.902,13.574,30.619,19.605,42.343,Agtron 75
14.912,8.387,21.023,13.701,30.957,19.778,42.868,Agtron 75
14.75,8.258,20.881,13.552,30.579,19.575,42.305,Agtron 75
14.494,8.153,20.754,13.32,30.341,19.215,42.019,Agtron 75
14.844,8.351,20.978,13.652,30.724,19.657,42.463,Agtron 75
14.874,8.374,21.035,13.696,30.848,19.666,42.51,Agtron 75
14.538,8.138,20.705,13.34,30.294,19.331,42.01,Agtron 75
14.749,8.181,20.738,13.611,30.911,19.488,42.508,Agtron 75
15.121,8.449,21.232,13.962,31.263,19.941,42.781,Agtron 75
15.023,8.404,21.147,13.857,31.158,19.834,42.842,Agtron 75
8.586,7.768,21.467,8.074,21.661,9.897,24.493,Agtron 25
8.445,7.8,21.821,7.929,21.643,9.697,24.287,Agtron 25
8.414,7.77,21.957,7.93,21.756,9.607,24.208,Agtron 25
8.649,7.999,22.101,8.134,21.816,9.905,24.418,Agtron 25
8.709,8.081,22.435,8.204,22.155,9.937,24.706,Agtron 25
8.316,7.729,21.846,7.817,21.492,9.516,23.968,Agtron 25
8.399,5.94,17.076,7.758,20.363,10.593,25.454,Agtron 25
8.369,5.833,16.687,7.712,20.11,10.624,25.438,Agtron 25
8.459,5.897,16.585,7.807,20.016,10.714,25.39,Agtron 25
8.103,5.969,16.709,7.566,19.655,9.976,24.441,Agtron 25
7.897,5.931,16.921,7.379,19.671,9.668,24.228,Agtron 25
7.967,5.919,16.828,7.44,19.708,9.784,24.327,Agtron 25
7.8,5.721,16.591,7.289,19.615,9.599,24.282,Agtron 25
8.036,5.928,16.792,7.508,19.757,9.882,24.456,Agtron 25
7.919,6.028,16.827,7.386,19.373,9.69,24.105,Agtron 25
7.801,6.232,18.027,7.347,20.178,9.295,23.954,Agtron 25
9.87,7.24,19.304,9.142,22.452,12.302,27.98,Agtron 35
9.34,5.814,16.466,8.576,21.382,12.195,27.981,Agtron 35
9.679,6.405,18.027,8.937,22.349,12.393,28.317,Agtron 35
9.622,6.128,17.341,8.853,21.929,12.473,28.23,Agtron 35
9.814,6.722,18.838,9.092,22.747,12.416,28.328,Agtron 35
10.303,7.159,18.845,9.547,22.906,12.993,28.965,Agtron 35
10.379,9.081,23.745,9.723,24.081,12.153,27.689,Agtron 35
10.647,9.526,24.42,9.957,24.272,12.421,27.835,Agtron 35
11.032,9.604,24.154,10.342,24.553,12.924,28.269,Agtron 35
10.609,9.06,23.165,9.931,23.91,12.529,27.786,Agtron 35
11.161,9.66,23.992,10.451,24.504,13.124,28.415,Agtron 35
10.889,8.735,22.339,10.145,24.133,13.177,28.977,Agtron 35
10.84,8.805,22.661,10.114,24.135,13.045,28.697,Agtron 35
10.682,8.61,22.156,9.924,23.657,12.966,28.466,Agtron 35
10.753,8.288,21.398,9.959,23.673,13.261,29.069,Agtron 35
11.104,7.736,20.046,10.292,24.112,13.989,30.342,Agtron 35
10.648,7.207,19.24,9.845,23.591,13.545,29.99,Agtron 35
10.824,7.539,19.917,9.993,23.823,13.711,30.089,Agtron 35
10.756,7.877,20.931,9.96,24.051,13.422,29.808,Agtron 35
10.82,7.866,20.726,9.996,23.874,13.569,29.793,Agtron 35
11.315,7.46,20.73,10.501,25.969,14.387,32.898,Agtron 45
12.245,7.761,20.305,11.333,26.524,15.748,34.367,Agtron 45
10.989,7.197,20.077,10.163,25.208,14.061,32.237,Agtron 45
11.65,7.711,20.984,10.799,26.278,14.825,33.389,Agtron 45
11.556,7.558,20.535,10.715,25.897,14.737,33.018,Agtron 45
11.464,7.592,20.684,10.638,25.757,14.566,32.641,Agtron 45
11.24,7.609,21.056,10.447,25.858,14.188,32.447,Agtron 45
11.537,7.663,20.544,10.688,25.667,14.684,32.712,Agtron 45
11.168,7.545,20.77,10.366,25.498,14.132,32.173,Agtron 45
11.449,7.731,21.331,10.637,26.182,14.466,32.874,Agtron 45
11.014,7.501,20.751,10.223,25.365,13.911,31.962,Agtron 45
11.045,7.447,20.677,10.251,25.415,13.979,32.053,Agtron 45
11.115,7.646,21.235,10.339,25.776,13.963,32.229,Agtron 45
11.98,6.647,18.535,11.009,26.352,15.92,35.255,Agtron 55
12.273,6.859,18.779,11.287,26.505,16.27,35.381,Agtron 55
12.786,7.11,18.939,11.769,27.25,16.946,36.47,Agtron 55
12.541,7.036,18.711,11.515,26.659,16.653,35.806,Agtron 55
12.603,7.105,18.911,11.592,26.929,16.683,36.072,Agtron 55
12.605,7.035,18.695,11.582,26.639,16.736,35.81,Agtron 55
12.653,7.144,18.877,11.63,26.736,16.759,35.781,Agtron 55
12.77,7.072,18.641,11.724,26.684,16.993,35.864,Agtron 55
12.166,6.632,18.235,11.173,26.258,16.218,35.367,Agtron 55
12.165,6.653,18.24,11.207,26.413,16.145,35.422,Agtron 55
13.017,7.969,19.569,12.013,26.626,16.909,35.117,Agtron 55
13.047,8.275,20.495,12.092,27.039,16.741,34.939,Agtron 55
12.809,7.219,18.007,11.745,26.088,17.022,35.449,Agtron 55
12.827,7.029,17.418,11.753,25.954,17.142,35.626,Agtron 55
13.11,7.42,18.098,12.035,26.399,17.386,35.853,Agtron 55
13.22,7.448,18.124,12.142,26.473,17.532,35.896,Agtron 55
13.187,7.603,18.521,12.125,26.639,17.399,35.878,Agtron 55
13.253,7.556,18.376,12.199,26.694,17.491,35.963,Agtron 55
13.222,7.496,18.26,12.16,26.556,17.486,35.904,Agtron 55
13.169,7.314,17.925,12.1,26.496,17.498,36.04,Agtron 55
13.093,7.44,18.208,12.036,26.363,17.318,35.611,Agtron 55
13.257,7.482,18.131,12.187,26.536,17.557,35.959,Agtron 55
13.347,7.984,19.44,12.312,27.056,17.42,35.865,Agtron 55
13.02,7.266,18.009,11.958,26.369,17.294,35.801,Agtron 55
13.202,7.536,18.512,12.15,26.703,17.424,35.895,Agtron 55
13.12,7.532,18.435,12.067,26.44,17.314,35.588,Agtron 55
13.281,7.587,18.466,12.208,26.727,17.557,36.096,Agtron 55
13.253,7.484,18.351,12.18,26.746,17.554,36.211,Agtron 55
13.244,7.541,18.442,12.185,26.833,17.494,36.177,Agtron 55
14.387,8.841,21.191,13.412,29.284,18.414,38.117,Agtron 65
14.305,8.007,19.352,13.314,28.941,18.64,38.567,Agtron 65
14.202,7.986,19.374,13.212,28.877,18.506,38.547,Agtron 65
14.509,8.125,19.552,13.503,29.314,18.909,39.073,Agtron 65
14.548,8.135,19.539,13.537,29.3,18.972,39.063,Agtron 65
14.614,8.128,19.421,13.605,29.351,19.063,39.235,Agtron 65
14.769,8.831,21.081,13.792,29.876,18.945,38.906,Agtron 65
14.458,8.092,19.514,13.443,29.14,18.871,38.872,Agtron 65
14.408,8.285,20.069,13.416,29.191,18.686,38.545,Agtron 65
14.67,8.048,19.429,13.647,29.631,19.197,39.613,Agtron 65
14.757,7.89,19.057,13.695,29.492,19.457,39.857,Agtron 65
14.644,7.775,18.784,13.572,29.146,19.363,39.55,Agtron 65
14.964,8.058,19.371,13.907,29.959,19.671,40.261,Agtron 65
14.642,7.878,19.179,13.573,29.387,19.313,39.672,Agtron 65
15.018,8.099,19.448,13.948,29.976,19.752,40.359,Agtron 65
14.366,7.795,19.162,13.304,29.097,18.95,39.286,Agtron 65
14.542,7.832,19.213,13.49,29.387,19.163,39.62,Agtron 65
14.438,7.841,19.281,13.381,29.208,19.019,39.296,Agtron 65
14.897,8.069,19.613,13.829,29.859,19.593,40.096,Agtron 65
14.636,7.96,19.374,13.557,29.367,19.293,39.634,Agtron 65
14.38,7.779,19.164,13.36,29.06,18.899,38.995,Agtron 65
14.798,7.983,19.483,13.775,30.0,19.405,40.152,Agtron 65
14.718,7.888,19.276,13.675,29.538,19.365,39.587,Agtron 65
14.446,7.746,19.18,13.42,29.393,19.014,39.487,Agtron 65
14.567,7.942,19.421,13.537,29.431,19.114,39.434,Agtron 65
14.125,7.466,18.814,13.142,29.256,18.594,39.278,Agtron 65
14.105,7.51,18.946,13.106,29.138,18.578,39.07,Agtron 65
14.175,7.521,19.08,13.197,29.469,18.633,39.463,Agtron 65
14.206,7.471,18.955,13.222,29.37,18.71,39.315,Agtron 65
15.038,7.903,19.172,13.957,30.157,19.879,40.76,Agtron 65
14.061,7.461,18.933,13.091,29.26,18.482,39.162,Agtron 65
14.405,7.63,18.962,13.408,29.421,18.947,39.453,Agtron 65
14.232,7.468,18.807,13.245,29.322,18.749,39.351,Agtron 65
13.968,7.372,18.713,12.97,28.934,18.439,38.956,Agtron 65
14.241,7.079,18.46,13.211,30.102,19.001,41.155,Agtron 75
14.827,7.551,18.782,13.771,30.663,19.677,41.759,Agtron 75
15.031,7.53,18.941,13.964,31.2,19.991,42.518,Agtron 75
14.551,7.378,18.581,13.535,30.251,19.285,41.06,Agtron 75
