104.211,40.702,29.398,30.706,165.233,67.8,161.277,70.052,129.439,3.54,124.948,4.401,156.637,67.207,0,Agtron 25
98.395,40.906,28.417,30.028,164.503,67.725,161.224,70.013,128.932,3.385,125.303,4.41,156.483,67.081,0,Agtron 25
99.304,41.616,28.433,30.27,165.13,68.637,161.916,70.999,129.002,3.439,125.424,4.198,157.268,68.152,0,Agtron 25
100.535,41.083,28.509,30.019,164.755,69.006,161.464,71.308,128.941,3.454,125.357,4.189,156.823,68.402,0,Agtron 25
100.788,41.256,28.037,29.992,164.344,68.937,161.235,71.288,128.934,3.439,125.421,4.12,156.582,68.321,0,Agtron 25
107.881,34.058,27.997,27.368,164.124,72.504,160.341,74.301,129.013,3.212,124.621,3.625,155.994,71.203,0,Agtron 25
102.227,38.61,25.133,27.186,164.135,72.172,161.606,74.316,128.599,3.117,125.513,3.665,157.305,71.302,0,Agtron 25
103.589,37.27,24.833,26.389,164.328,72.831,161.841,74.974,128.501,3.082,125.488,3.561,157.623,71.974,0,Agtron 25
102.121,38.38,25.74,28.313,163.95,72.64,161.327,74.859,128.554,3.162,125.507,3.726,157.063,71.868,0,Agtron 25
104.34,37.819,25.627,27.615,163.91,72.172,161.306,74.411,128.605,3.219,125.505,3.801,157.004,71.391,0,Agtron 25
103.147,38.657,25.929,28.176,164.133,71.877,161.524,74.151,128.65,3.213,125.563,3.843,157.192,71.178,0,Agtron 25
102.077,37.485,24.891,27.432,164.598,72.006,162.238,74.271,128.486,3.115,125.571,3.556,157.937,71.271,0,Agtron 25
103.068,37.941,25.127,28.065,164.686,72.205,162.375,74.63,128.567,3.144,125.632,3.464,158.109,71.66,0,Agtron 25
94.701,43.899,30.751,37.664,166.626,66.326,163.446,69.688,129.193,4.051,126.302,4.824,158.727,67.142,0,Agtron 35
94.788,43.696,30.938,38.33,167.138,66.67,163.868,70.022,129.234,4.064,126.318,4.935,159.191,67.47,0,Agtron 35
94.728,43.056,30.126,38.305,167.007,66.068,164.111,69.464,129.102,3.957,126.319,4.796,159.362,66.847,0,Agtron 35
94.185,43.042,30.546,38.684,166.994,66.037,163.97,69.469,129.121,4.043,126.354,4.937,159.223,66.881,0,Agtron 35
93.717,42.912,30.253,37.853,167.373,65.953,164.429,69.403,129.11,4.007,126.364,4.798,159.726,66.839,0,Agtron 35
94.246,42.85,32.295,40.922,166.956,64.745,163.573,68.515,129.324,4.297,126.401,5.303,158.725,65.954,0,Agtron 35
93.691,43.557,31.633,41.116,167.104,65.151,163.859,68.854,129.314,4.262,126.549,5.281,159.079,66.317,0,Agtron 35
92.723,43.635,32.353,41.796,167.199,64.916,163.815,68.649,129.306,4.341,126.585,5.476,158.998,66.159,0,Agtron 35
92.465,43.339,32.234,42.148,167.76,64.679,164.435,68.415,129.309,4.284,126.576,5.462,159.597,65.922,0,Agtron 35
92.734,43.539,31.907,41.618,167.215,65.398,163.865,69.083,129.32,4.263,126.565,5.431,159.083,66.52,0,Agtron 35
93.145,43.348,32.427,41.746,167.04,64.993,163.639,68.634,129.265,4.249,126.487,5.413,158.785,66.075,0,Agtron 35
91.336,42.34,35.912,47.143,168.069,60.963,164.118,65.043,129.529,4.703,126.99,6.964,158.868,62.857,0,Agtron 45
91.001,42.426,36.022,46.807,167.926,61.88,163.912,66.004,129.552,4.721,126.954,6.845,158.761,63.762,0,Agtron 45
91.313,42.284,36.281,48.054,168.296,60.742,164.339,65.054,129.596,4.816,127.13,7.049,159.102,62.922,0,Agtron 45
90.103,41.906,37.195,47.281,165.759,61.541,161.675,65.587,129.435,4.749,126.861,6.923,156.369,63.228,0,Agtron 45
89.713,42.999,36.08,47.939,168.238,61.611,164.259,65.826,129.611,4.757,127.142,6.972,159.099,63.693,0,Agtron 45
90.552,41.616,36.97,46.812,167.571,60.732,163.328,64.677,129.471,4.741,126.742,7.052,157.978,62.412,0,Agtron 45
90.043,42.554,36.037,47.855,169.793,60.412,165.737,64.64,129.568,4.83,127.187,7.16,160.514,62.61,0,Agtron 45
90.904,42.484,36.196,47.017,169.434,60.43,165.279,64.502,129.551,4.777,126.998,7.187,160.008,62.384,0,Agtron 45
91.43,41.854,35.906,47.6,169.627,59.664,165.67,63.994,129.607,4.75,127.078,7.071,160.398,61.902,0,Agtron 45
