24.252,56.491,16.892,35.565,11.348,24.816,9.298,21.449,129.292,3.228,128.342,2.629,9.366,20.572,0,Agtron 25
20.506,51.368,16.08,34.692,10.994,24.246,9.091,21.124,129.114,2.915,128.4,2.723,9.173,20.271,0,Agtron 25
21.869,53.791,16.464,34.801,11.316,24.276,9.4,21.309,129.191,2.948,128.386,2.372,9.46,20.449,0,Agtron 25
23.052,54.96,16.357,34.635,11.363,24.448,9.44,21.504,129.185,2.946,128.364,2.436,9.514,20.631,0,Agtron 25
23.139,55.449,16.18,34.462,11.269,24.562,9.375,21.724,129.151,2.946,128.385,2.355,9.47,20.832,0,Agtron 25
28.568,58.453,15.587,32.165,10.642,23.515,8.842,21.208,129.001,2.716,127.948,2.012,9.046,20.376,0,Agtron 25
26.258,56.734,14.394,31.013,10.154,22.463,8.486,20.106,128.881,2.528,128.112,2.063,8.687,19.355,0,Agtron 25
27.446,57.696,14.239,30.23,10.139,22.248,8.484,19.939,128.864,2.461,128.051,2.048,8.695,19.211,0,Agtron 25
26.469,56.553,15.002,32.175,10.467,22.781,8.737,20.423,128.907,2.541,128.109,2.184,8.925,19.633,0,Agtron 25
27.41,58.094,14.925,31.579,10.625,23.503,8.868,20.981,128.943,2.599,128.154,2.416,9.052,20.132,0,Agtron 25
26.282,57.107,15.245,32.16,10.818,23.758,9.061,21.357,128.971,2.568,128.19,2.395,9.218,20.472,0,Agtron 25
25.193,55.524,14.359,31.175,9.952,22.019,8.288,19.707,128.862,2.454,128.113,2.016,8.498,18.997,0,Agtron 25
26.149,56.762,14.971,31.814,10.263,22.509,8.551,20.256,128.914,2.486,128.1,1.981,8.747,19.494,0,Agtron 25
17.121,48.239,20.125,42.087,13.211,27.95,10.776,24.046,129.498,3.563,128.996,3.304,10.659,22.854,0,Agtron 35
17.186,47.992,20.381,42.728,13.165,28.042,10.707,24.103,129.503,3.579,128.999,3.44,10.602,22.904,0,Agtron 35
15.91,46.437,19.663,42.462,12.381,26.997,10.043,23.184,129.396,3.489,128.975,3.303,9.983,22.07,0,Agtron 35
15.977,46.197,19.988,42.924,12.718,27.487,10.311,23.52,129.447,3.569,129.019,3.459,10.224,22.369,0,Agtron 35
16.235,46.498,19.866,42.1,12.613,27.241,10.222,23.278,129.451,3.537,128.943,3.309,10.142,22.159,0,Agtron 35
15.983,45.909,21.494,45.421,13.464,29.027,10.793,24.586,129.621,3.899,129.154,3.823,10.647,23.305,0,Agtron 35
15.561,45.607,21.163,45.399,13.246,28.617,10.623,24.167,129.577,3.864,129.203,3.796,10.494,22.927,0,Agtron 35
15.441,45.217,21.642,46.204,13.648,29.24,10.958,24.705,129.623,3.944,129.266,3.968,10.788,23.401,0,Agtron 35
14.817,44.128,21.564,46.466,13.374,28.949,10.721,24.45,129.596,3.883,129.253,3.94,10.565,23.174,0,Agtron 35
14.902,44.157,21.291,45.907,13.268,28.688,10.617,24.122,129.568,3.883,129.243,3.924,10.489,22.868,0,Agtron 35
15.056,44.822,21.457,46.217,13.427,28.857,10.802,24.478,129.573,3.862,129.259,3.853,10.652,23.195,0,Agtron 35
13.652,41.567,24.217,51.986,15.253,32.168,12.192,26.59,129.849,4.314,129.875,5.419,11.785,24.977,0,Agtron 45
13.867,41.458,24.495,51.7,15.296,32.014,12.187,26.422,129.877,4.323,129.787,5.345,11.806,24.836,0,Agtron 45
13.438,41.068,24.911,52.867,15.615,32.695,12.432,26.897,129.932,4.429,129.943,5.568,11.996,25.25,0,Agtron 45
13.362,40.28,24.955,52.513,15.459,32.203,12.33,26.673,129.868,4.314,129.84,5.363,11.948,25.064,0,Agtron 45
13.056,40.051,24.875,52.662,15.629,32.476,12.479,26.804,129.904,4.364,129.9,5.472,12.052,25.172,0,Agtron 45
13.263,40.191,24.354,52.093,15.344,32.487,12.248,26.858,129.856,4.331,129.821,5.464,11.843,25.22,0,Agtron 45
12.491,39.315,24.557,52.605,15.765,33.262,12.593,27.381,129.921,4.429,129.973,5.637,12.125,25.679,0,Agtron 45
13.133,40.786,24.268,51.946,15.566,33.205,12.438,27.41,129.891,4.377,129.916,5.624,11.999,25.715,0,Agtron 45
12.5,39.435,24.354,52.304,15.113,32.43,11.997,26.621,129.896,4.382,129.875,5.51,11.575,24.989,0,Agtron 45
12.434,39.571,24.852,53.004,15.085,32.24,11.897,26.298,129.943,4.454,129.907,5.553,11.49,24.698,0,Agtron 45
12.469,39.044,26.557,56.116,17.347,36.277,13.798,29.748,130.175,4.827,130.418,6.685,13.158,27.775,0,Agtron 55
12.438,39.019,26.152,55.491,16.995,35.657,13.512,29.303,130.145,4.779,130.31,6.461,12.919,27.395,0,Agtron 55
12.264,38.814,25.885,55.551,16.904,35.82,13.443,29.405,130.114,4.797,130.337,6.542,12.847,27.472,0,Agtron 55
12.247,38.152,25.768,55.171,16.811,35.568,13.414,29.322,130.068,4.687,130.277,6.479,12.82,27.403,0,Agtron 55
12.717,39.879,26.38,55.804,17.413,36.4,13.909,30.061,130.161,4.795,130.395,6.591,13.278,28.079,0,Agtron 55
11.8,36.993,26.103,55.486,17.296,36.168,13.84,29.821,130.076,4.674,130.401,6.621,13.208,27.841,0,Agtron 55
12.221,37.447,26.445,55.801,17.722,36.751,14.168,30.264,130.142,4.781,130.453,6.712,13.508,28.244,0,Agtron 55
12.587,38.508,26.706,55.623,17.875,36.849,14.331,30.456,130.135,4.702,130.48,6.745,13.666,28.419,0,Agtron 55
12.247,37.58,26.824,56.52,17.982,37.305,14.406,30.75,130.132,4.751,130.566,6.967,13.722,28.669,0,Agtron 55
12.764,37.985,27.69,58.53,18.948,39.153,15.213,32.234,130.185,4.937,130.92,7.899,14.405,29.959,0,Agtron 65
12.693,37.491,27.581,57.813,19.166,39.308,15.503,32.573,130.112,4.761,130.913,7.812,14.686,30.278,0,Agtron 65
11.21,34.471,26.121,56.767,17.72,38.342,14.245,31.65,129.945,4.622,130.729,7.768,13.509,29.41,0,Agtron 65
11.482,35.539,26.119,56.926,17.799,38.163,14.334,31.48,129.996,4.665,130.749,7.673,13.585,29.272,0,Agtron 65
11.266,35.03,26.042,56.766,17.784,38.051,14.307,31.412,130.001,4.693,130.711,7.562,13.571,29.219,0,Agtron 65
11.348,35.042,26.336,56.902,17.882,37.984,14.394,31.368,130.014,4.676,130.717,7.556,13.647,29.18,0,Agtron 65
10.989,34.242,25.94,57.253,17.858,38.614,14.393,31.842,129.955,4.675,130.828,7.809,13.632,29.58,0,Agtron 65
11.573,36.032,25.961,56.438,17.619,37.477,14.225,31.077,129.972,4.603,130.641,7.326,13.511,28.929,0,Agtron 65
11.724,36.227,25.683,56.346,17.731,38.049,14.346,31.524,129.953,4.619,130.718,7.583,13.593,29.311,0,Agtron 65
11.586,36.063,26.036,56.679,17.871,38.024,14.461,31.519,129.973,4.602,130.726,7.539,13.715,29.32,0,Agtron 65
11.819,36.54,25.817,56.491,17.643,37.841,14.25,31.329,129.963,4.629,130.688,7.481,13.516,29.146,0,Agtron 65
12.762,39.742,27.234,58.414,18.38,39.071,14.755,32.244,130.142,4.893,130.897,7.804,13.967,29.972,0,Agtron 65
12.624,39.491,26.06,56.826,17.433,37.667,14.008,31.14,130.036,4.768,130.676,7.424,13.277,28.968,0,Agtron 65
12.118,38.023,26.459,57.527,17.625,37.939,14.213,31.557,129.993,4.663,130.726,7.527,13.485,29.353,0,Agtron 65
12.224,38.361,26.792,58.098,17.878,38.431,14.407,31.876,130.027,4.731,130.825,7.764,13.641,29.617,0,Agtron 65
12.034,38.037,26.571,58.153,17.658,38.096,14.152,31.407,130.064,4.831,130.782,7.65,13.407,29.199,0,Agtron 65
12.054,38.64,25.977,57.136,17.158,37.337,13.758,30.845,130.014,4.774,130.642,7.359,13.058,28.702,0,Agtron 65
12.279,39.071,26.887,58.339,17.764,38.232,14.221,31.474,130.104,4.852,130.815,7.677,13.464,29.261,0,Agtron 65
12.463,39.253,26.602,57.719,17.801,38.051,14.347,31.603,130.054,4.77,130.742,7.481,13.594,29.401,0,Agtron 65
12.428,39.544,26.358,57.445,17.786,38.161,14.332,31.603,130.055,4.776,130.765,7.517,13.568,29.403,0,Agtron 65
11.99,38.051,26.722,57.979,17.969,38.381,14.47,31.743,130.064,4.788,130.821,7.597,13.695,29.519,0,Agtron 65
11.183,35.415,25.692,57.139,17.72,38.367,14.313,31.669,129.978,4.733,130.826,7.758,13.518,29.417,0,Agtron 65
11.5,36.157,26.258,57.612,17.968,38.344,14.558,31.836,129.999,4.712,130.829,7.685,13.755,29.585,0,Agtron 65
11.105,34.772,25.887,57.12,17.813,38.532,14.401,31.859,129.946,4.662,130.84,7.797,13.614,29.591,0,Agtron 65
11.321,34.307,26.698,58.75,19.118,41.329,15.477,34.264,129.996,4.779,131.172,8.664,14.593,31.765,0,Agtron 75
12.09,36.357,26.62,58.831,19.628,42.431,15.931,35.284,130.058,4.904,131.19,8.789,15.022,32.721,0,Agtron 75
12.444,37.898,26.751,59.002,18.988,40.948,15.307,33.925,130.108,4.983,131.078,8.447,14.457,31.479,0,Agtron 75
12.056,36.502,26.491,58.788,19.069,41.299,15.411,34.328,130.057,4.944,131.074,8.483,14.557,31.838,0,Agtron 75
11.934,35.765,26.59,58.884,18.612,40.519,14.995,33.635,130.016,4.868,130.985,8.398,14.183,31.205,0,Agtron 75
11.995,36.007,26.154,58.222,18.9,41.424,15.29,34.455,130.006,4.859,131.016,8.549,14.447,31.965,0,Agtron 75
11.611,34.979,25.954,58.139,18.519,40.519,14.97,33.752,129.967,4.832,130.928,8.295,14.167,31.317,0,Agtron 75
11.81,35.235,26.429,58.362,19.079,41.59,15.431,34.622,129.999,4.843,131.059,8.582,14.581,32.112,0,Agtron 75
11.627,35.097,26.587,58.783,18.642,40.651,14.978,33.639,130.048,4.928,131.018,8.479,14.158,31.201,0,Agtron 75
10.78,32.654,26.113,57.939,18.699,41.168,15.141,34.197,129.886,4.654,131.131,8.709,14.289,31.684,0,Agtron 75
11.076,33.522,26.491,58.407,18.82,41.263,15.218,34.179,129.91,4.667,131.219,8.838,14.346,31.644,0,Agtron 75
10.904,33.033,27.388,59.048,18.932,40.842,15.179,33.724,130.031,4.847,131.105,8.543,14.337,31.267,0,Agtron 75
17.97,47.336,24.666,52.414,11.706,27.044,9.58,24.058,129.046,3.156,128.624,3.216,9.531,22.679,1,Agtron 25
10.558,35.377,28.795,60.18,11.839,27.063,9.339,23.571,129.235,3.373,129.02,3.532,9.266,22.22,1,Agtron 25
16.791,45.524,24.774,53.31,11.515,26.806,9.398,23.805,129.021,3.165,128.66,3.241,9.356,22.44,1,Agtron 25
10.821,35.827,29.514,60.761,12.164,27.432,9.577,23.888,129.287,3.413,129.06,3.573,9.498,22.514,1,Agtron 25
17.228,46.373,24.911,53.313,11.499,26.837,9.376,23.844,129.032,3.142,128.647,3.233,9.341,22.472,1,Agtron 25
10.347,34.92,29.25,60.415,12.041,27.256,9.491,23.724,129.266,3.388,129.064,3.551,9.412,22.365,1,Agtron 25
16.968,46.004,25.447,53.67,11.777,27.087,9.585,24.042,129.083,3.186,128.682,3.226,9.539,22.668,1,Agtron 25
10.646,35.461,29.519,60.91,12.089,27.366,9.532,23.858,129.262,3.383,129.059,3.555,9.453,22.481,1,Agtron 25
17.271,46.176,25.596,53.942,12.074,27.416,9.902,24.476,129.059,3.187,128.667,3.231,9.841,23.057,1,Agtron 25
10.575,35.297,28.973,59.606,12.339,27.598,9.76,24.025,129.289,3.399,129.094,3.62,9.66,22.644,1,Agtron 25
17.595,46.957,25.152,53.484,11.84,27.174,9.695,24.272,129.055,3.156,128.634,3.178,9.65,22.878,1,Agtron 25
10.468,35.15,28.343,59.115,11.892,27.15,9.406,23.654,129.234,3.346,129.038,3.488,9.327,22.304,1,Agtron 25
17.41,46.653,24.047,52.251,11.347,26.521,9.295,23.646,129.003,3.095,128.584,3.096,9.261,22.31,1,Agtron 25
10.744,35.72,28.871,59.578,12.24,27.477,9.695,24.008,129.271,3.371,128.99,3.438,9.612,22.635,1,Agtron 25
17.428,46.621,24.333,52.634,11.475,26.812,9.387,23.886,129.023,3.139,128.597,3.178,9.346,22.523,1,Agtron 25
10.493,34.997,29.292,60.242,12.433,27.821,9.857,24.286,129.287,3.424,129.098,3.588,9.746,22.875,1,Agtron 25
18.29,47.813,24.266,52.476,11.311,26.491,9.225,23.547,129.019,3.118,128.567,3.146,9.207,22.22,1,Agtron 25
11.069,36.457,29.37,60.558,12.238,27.463,9.627,23.916,129.31,3.438,129.004,3.488,9.556,22.551,1,Agtron 25
17.423,46.522,24.464,52.543,11.849,27.344,9.717,24.382,129.066,3.17,128.624,3.199,9.648,22.983,1,Agtron 25
10.967,36.177,28.777,59.676,12.184,27.486,9.617,23.919,129.292,3.428,129.003,3.502,9.527,22.547,1,Agtron 25
17.83,47.062,24.191,52.172,11.861,27.452,9.763,24.491,129.046,3.155,128.618,3.287,9.691,23.073,1,Agtron 25
10.746,35.734,28.433,59.245,12.125,27.593,9.61,24.046,129.257,3.366,129.046,3.609,9.521,22.659,1,Agtron 25
17.292,46.391,24.171,52.514,11.321,26.721,9.234,23.743,129.022,3.134,128.613,3.259,9.208,22.396,1,Agtron 25
10.846,35.85,28.782,59.847,12.05,27.42,9.489,23.828,129.281,3.401,129.022,3.612,9.417,22.466,1,Agtron 25
9.114,32.194,33.381,66.656,14.221,30.628,10.856,25.957,129.834,4.185,129.931,4.987,10.619,24.369,1,Agtron 35
9.376,32.643,34.642,69.125,14.764,31.429,11.201,26.497,129.966,4.385,130.16,5.389,10.907,24.835,1,Agtron 35
8.841,31.976,32.854,66.685,13.836,30.159,10.521,25.531,129.821,4.178,129.876,4.866,10.3,23.987,1,Agtron 35
8.841,31.558,33.769,68.672,14.301,31.048,10.872,26.241,129.877,4.305,130.108,5.324,10.583,24.592,1,Agtron 35
8.718,31.542,32.722,66.358,13.915,30.388,10.609,25.696,129.81,4.176,129.914,4.944,10.371,24.124,1,Agtron 35
8.827,31.599,33.206,68.093,14.189,31.016,10.806,26.261,129.86,4.294,130.08,5.309,10.512,24.609,1,Agtron 35
8.871,31.515,29.987,61.408,13.69,29.7,10.684,25.24,129.611,3.795,129.603,4.645,10.438,23.718,1,Agtron 35
9.475,32.226,31.206,63.571,14.349,30.676,11.168,25.96,129.701,3.934,129.84,5.131,10.858,24.336,1,Agtron 35
11.047,36.019,34.319,67.912,15.018,31.514,11.486,26.576,129.934,4.304,130.229,5.504,11.187,24.887,1,Agtron 35
10.202,35.089,33.314,66.747,14.278,30.307,11.041,25.786,129.706,3.971,130.157,5.216,10.801,24.176,1,Agtron 35
10.642,35.706,33.894,67.761,14.889,31.291,11.44,26.469,129.875,4.212,130.251,5.475,11.144,24.798,1,Agtron 35
10.711,35.972,32.754,65.336,14.567,30.709,11.267,26.101,129.795,4.072,130.044,5.064,11.011,24.493,1,Agtron 35
10.954,36.262,33.953,67.928,14.972,31.43,11.497,26.524,129.897,4.245,130.304,5.618,11.18,24.831,1,Agtron 35
10.742,36.093,33.121,65.907,14.432,30.49,11.109,25.889,129.813,4.078,130.03,5.023,10.866,24.306,1,Agtron 35
10.625,35.531,33.465,67.539,14.652,31.189,11.24,26.387,129.867,4.221,130.202,5.466,10.942,24.715,1,Agtron 35
10.638,35.818,33.738,66.539,14.819,30.898,11.419,26.21,129.862,4.135,130.114,5.146,11.147,24.59,1,Agtron 35
10.569,35.527,33.973,67.787,15.003,31.528,11.553,26.718,129.886,4.216,130.274,5.497,11.232,25.016,1,Agtron 35
10.348,35.086,33.187,66.29,14.605,30.835,11.295,26.223,129.791,4.055,130.129,5.189,11.025,24.595,1,Agtron 35
10.536,35.442,33.959,67.897,15.211,31.962,11.72,27.06,129.914,4.258,130.316,5.619,11.382,25.321,1,Agtron 35
10.504,35.636,33.108,66.29,14.309,30.437,11.008,25.846,129.788,4.062,130.047,5.086,10.768,24.258,1,Agtron 35
10.559,35.463,34.84,68.947,15.143,31.532,11.589,26.584,129.944,4.287,130.348,5.622,11.275,24.897,1,Agtron 35
10.694,35.939,33.482,66.392,14.688,30.966,11.334,26.283,129.819,4.094,130.13,5.227,11.06,24.64,1,Agtron 35
10.59,35.806,34.057,67.927,15.123,31.698,11.627,26.74,129.915,4.259,130.349,5.624,11.294,25.029,1,Agtron 35
10.273,35.175,33.348,66.259,14.596,30.62,11.296,26.1,129.784,4.038,130.09,5.061,11.038,24.492,1,Agtron 35
10.662,35.811,34.707,68.468,15.389,31.944,11.851,27.047,129.933,4.274,130.37,5.626,11.511,25.308,1,Agtron 35
10.444,35.696,33.232,66.262,14.581,30.778,11.246,26.122,129.809,4.088,130.112,5.153,10.985,24.504,1,Agtron 35
9.763,32.522,36.681,72.594,15.633,33.517,11.842,27.929,130.065,4.631,130.74,6.824,11.359,25.983,1,Agtron 45
9.958,32.979,37.327,73.067,15.866,33.596,12.021,28.025,130.102,4.649,130.782,6.831,11.528,26.08,1,Agtron 45
9.816,32.634,36.837,72.726,15.443,33.001,11.681,27.532,130.046,4.585,130.692,6.703,11.229,25.637,1,Agtron 45
9.656,32.379,37.352,72.871,16.081,33.943,12.183,28.178,130.127,4.682,130.874,6.95,11.673,26.198,1,Agtron 45
9.608,32.282,36.639,72.565,15.601,33.469,11.849,27.981,130.035,4.579,130.751,6.805,11.371,26.037,1,Agtron 45
9.618,32.437,37.015,73.003,15.821,33.664,11.998,28.084,130.095,4.658,130.802,6.866,11.495,26.128,1,Agtron 45
9.358,31.913,35.728,71.911,15.017,32.671,11.365,27.238,129.995,4.567,130.626,6.623,10.91,25.359,1,Agtron 45
9.69,32.567,37.378,73.403,15.789,33.522,11.908,27.919,130.137,4.705,130.749,6.786,11.432,25.994,1,Agtron 45
9.477,32.206,35.936,71.903,15.22,32.928,11.525,27.478,130.028,4.585,130.627,6.586,11.066,25.589,1,Agtron 45
9.176,30.519,35.337,69.15,16.227,33.705,12.556,28.189,129.929,4.233,130.66,6.736,12.03,26.236,1,Agtron 45
9.108,30.501,33.691,67.383,15.699,33.365,12.236,28.064,129.807,4.094,130.527,6.576,11.722,26.117,1,Agtron 45
8.957,30.097,34.036,68.218,15.46,32.816,11.95,27.438,129.835,4.161,130.52,6.561,11.46,25.551,1,Agtron 45
10.04,32.726,37.134,73.001,17.007,35.618,13.117,29.778,130.142,4.712,131.229,7.651,12.434,27.62,1,Agtron 55
9.853,32.006,39.835,74.989,18.206,36.823,13.952,30.541,130.322,4.864,131.521,7.956,13.226,28.296,1,Agtron 55
9.71,31.29,35.242,69.087,17.315,35.705,13.576,29.969,129.974,4.305,131.047,7.491,12.886,27.811,1,Agtron 55
9.626,31.36,34.594,68.448,16.643,34.829,12.972,29.187,129.941,4.26,130.823,7.199,12.357,27.116,1,Agtron 55
9.555,31.112,34.435,68.555,16.661,35.02,13.028,29.381,129.909,4.253,130.9,7.33,12.382,27.27,1,Agtron 55
9.429,31.043,34.871,69.263,16.396,34.497,12.719,28.767,129.94,4.295,130.892,7.255,12.114,26.717,1,Agtron 55
9.502,30.967,34.761,68.875,16.939,35.327,13.274,29.656,129.929,4.256,130.98,7.397,12.604,27.519,1,Agtron 55
9.742,32.221,37.719,73.309,17.411,36.202,13.398,30.143,130.206,4.789,131.327,7.77,12.695,27.932,1,Agtron 55
9.759,32.239,36.871,73.134,17.014,35.646,13.131,29.816,130.162,4.761,131.241,7.693,12.426,27.655,1,Agtron 55
9.625,32.206,36.924,73.049,16.459,34.863,12.551,28.923,130.168,4.775,131.094,7.437,11.925,26.849,1,Agtron 55
9.657,32.223,37.005,73.414,16.807,35.361,12.898,29.417,130.175,4.802,131.235,7.688,12.21,27.278,1,Agtron 55
9.276,31.08,38.113,73.861,17.446,36.002,13.353,29.794,130.261,4.86,131.366,7.777,12.653,27.608,1,Agtron 55
9.418,31.55,37.571,73.659,17.27,35.977,13.279,29.963,130.209,4.8,131.314,7.734,12.574,27.779,1,Agtron 55
9.399,31.636,37.48,73.433,17.003,35.529,13.015,29.512,130.211,4.805,131.218,7.556,12.352,27.377,1,Agtron 55
9.298,31.576,36.003,72.603,16.398,34.982,12.643,29.209,130.077,4.667,131.158,7.577,11.971,27.075,1,Agtron 55
9.22,31.276,37.397,73.602,16.83,35.248,12.869,29.194,130.191,4.787,131.265,7.646,12.202,27.065,1,Agtron 55
