coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
89.172,37.465,40.907,49.569,170.594,55.017,165.825,59.334,128.951,5.369,127.495,9.252,159.72,57.462,0,Agtron 65
89.171,37.435,41.266,49.581,170.751,55.117,165.876,59.407,128.976,5.362,127.483,9.27,159.801,57.591,0,Agtron 65
87.779,36.982,40.519,50.357,171.739,54.91,167.263,59.304,128.701,5.435,127.884,9.47,161.178,57.484,0,Agtron 65
88.908,37.956,40.495,49.354,170.892,56.227,166.281,60.489,128.859,5.329,127.576,9.004,160.332,58.642,0,Agtron 65
89.318,37.327,40.261,49.359,170.769,54.597,166.317,58.893,128.804,5.35,127.666,9.212,160.223,57.101,0,Agtron 65
88.765,37.811,40.69,49.507,170.888,55.693,166.297,59.906,128.802,5.353,127.647,9.212,160.261,58.094,0,Agtron 65
88.986,37.499,40.526,49.424,170.954,55.217,166.403,59.48,128.801,5.378,127.602,9.157,160.322,57.642,0,Agtron 65
92.169,39.849,42.392,51.039,170.951,54.328,165.332,58.555,129.494,5.466,127.424,9.716,159.324,56.878,0,Agtron 65
92.366,39.279,40.835,49.654,170.079,53.762,164.936,57.964,129.458,5.265,127.189,9.255,158.855,56.195,0,Agtron 65
91.925,38.557,42.158,49.884,170.241,54.51,164.881,58.575,129.185,5.274,127.154,9.38,158.787,56.739,0,Agtron 65
92.012,38.71,42.243,50.562,170.59,54.073,165.279,58.203,129.259,5.326,127.332,9.613,159.155,56.435,0,Agtron 65
92.089,38.629,42.09,50.65,170.723,54.054,165.273,58.21,129.346,5.385,127.206,9.518,159.17,56.439,0,Agtron 65
92.51,39.165,40.537,50.037,170.889,54.441,165.84,58.677,129.425,5.265,127.226,9.15,159.85,56.887,0,Agtron 65
92.05,39.268,41.675,51.129,171.526,54.157,166.358,58.531,129.388,5.399,127.461,9.482,160.305,56.817,0,Agtron 65
92.321,39.254,41.805,50.251,170.804,54.387,165.554,58.544,129.282,5.37,127.287,9.292,159.486,56.79,0,Agtron 65
92.563,39.722,40.867,50.394,171.308,54.112,166.12,58.334,129.464,5.261,127.325,9.34,160.149,56.683,0,Agtron 65
91.105,38.896,41.68,50.526,171.545,54.261,166.355,58.491,129.269,5.348,127.385,9.405,160.272,56.773,0,Agtron 65
89.201,36.806,40.597,50.038,171.423,52.88,167.074,57.362,128.676,5.492,127.726,9.368,160.79,55.643,0,Agtron 65
89.185,37.219,41.97,50.017,171.323,53.61,166.599,57.922,128.619,5.533,127.563,9.39,160.309,56.201,0,Agtron 65
88.385,36.466,41.209,49.748,171.222,53.328,166.745,57.71,128.55,5.466,127.7,9.445,160.42,55.893,0,Agtron 65
88.314,35.829,44.719,50.61,170.327,51.795,165.014,55.936,128.283,5.759,127.853,10.549,158.377,54.079,0,Agtron 75
90.752,37.039,45.901,50.531,170.882,51.911,164.407,55.543,128.864,5.717,127.415,11.038,157.834,53.759,0,Agtron 75
91.405,37.9,44.222,51.21,169.99,52.608,164.095,56.643,129.045,5.721,127.485,10.479,157.694,54.846,0,Agtron 75
90.916,37.183,44.461,50.873,169.304,52.234,163.36,56.155,128.949,5.692,127.381,10.539,156.886,54.283,0,Agtron 75
90.545,36.636,44.508,50.936,169.647,53.14,163.712,57.025,128.887,5.616,127.37,10.451,157.295,55.102,0,Agtron 75
91.003,36.662,45.331,50.049,170.912,52.525,164.501,56.172,128.858,5.659,127.242,10.793,158.025,54.333,0,Agtron 75
90.371,36.463,43.854,50.258,169.135,52.99,163.239,56.754,128.902,5.534,127.25,10.328,156.813,54.801,0,Agtron 75
90.569,36.314,44.951,50.078,170.546,52.61,164.316,56.336,128.821,5.624,127.328,10.681,157.842,54.437,0,Agtron 75
90.579,36.409,44.533,50.773,170.302,52.774,164.269,56.696,128.902,5.69,127.38,10.496,157.842,54.803,0,Agtron 75
88.177,35.057,44.089,49.916,171.033,51.995,165.726,56.011,128.248,5.585,127.764,10.611,159.12,54.09,0,Agtron 75
88.423,35.19,44.677,50.181,171.2,51.689,165.803,55.706,128.157,5.612,127.76,10.726,159.168,53.809,0,Agtron 75
89.493,36.03,46.171,50.218,171.398,53.083,164.879,56.953,128.738,5.596,127.151,10.643,158.415,55.035,0,Agtron 75
98.743,48.404,32.376,45.934,165.848,72.568,162.476,75.156,129.967,3.093,125.868,4.777,158.318,72.627,1,Agtron 25
91.928,49.555,36.743,54.877,166.371,69.284,163.0,72.903,130.103,3.277,126.405,5.145,158.626,70.414,1,Agtron 25
97.781,48.52,32.304,46.969,166.186,72.456,162.976,75.16,129.912,3.118,126.002,4.768,158.829,72.636,1,Agtron 25
92.797,49.559,37.743,55.205,166.362,69.739,162.605,73.291,130.202,3.29,126.272,5.265,158.284,70.808,1,Agtron 25
98.698,48.483,32.444,46.919,165.87,72.545,162.646,75.237,129.927,3.091,125.975,4.757,158.497,72.686,1,Agtron 25
91.891,49.667,37.021,55.112,166.016,69.197,162.728,72.939,130.105,3.295,126.534,5.137,158.353,70.45,1,Agtron 25
98.272,48.549,32.809,47.409,165.628,72.54,162.487,75.401,129.936,3.134,126.118,4.707,158.341,72.87,1,Agtron 25
92.612,49.437,37.288,55.666,166.298,69.875,162.901,73.51,130.116,3.285,126.476,5.13,158.584,71.032,1,Agtron 25
98.439,48.651,32.814,47.63,165.364,73.389,162.176,76.132,129.92,3.134,126.101,4.679,158.108,73.623,1,Agtron 25
92.798,49.468,36.699,54.186,166.812,69.29,163.359,72.953,130.157,3.289,126.493,5.191,159.018,70.523,1,Agtron 25
99.003,48.489,32.261,47.242,165.488,72.976,162.452,75.764,129.896,3.111,126.124,4.596,158.348,73.233,1,Agtron 25
93.567,49.418,35.997,53.849,167.208,69.415,163.944,72.992,130.081,3.25,126.478,5.044,159.603,70.554,1,Agtron 25
100.123,48.17,31.296,46.056,165.979,71.964,162.988,74.637,129.927,3.032,125.942,4.53,158.792,72.106,1,Agtron 25
93.995,49.509,36.761,54.081,167.469,70.349,163.741,73.782,130.218,3.237,126.188,5.066,159.508,71.363,1,Agtron 25
99.996,48.232,31.49,46.396,166.372,72.16,163.357,74.888,129.932,3.075,125.984,4.588,159.201,72.381,1,Agtron 25
93.346,48.946,37.197,54.751,166.961,69.812,163.278,73.302,130.2,3.295,126.317,5.207,158.976,70.9,1,Agtron 25
101.609,47.645,31.422,46.273,167.327,73.347,164.145,75.961,129.934,3.049,125.89,4.546,160.125,73.483,1,Agtron 25
94.64,49.509,37.146,55.152,167.636,70.613,163.892,74.167,130.233,3.299,126.239,5.076,159.697,71.739,1,Agtron 25
100.623,47.259,31.916,46.185,166.994,72.191,163.682,74.817,129.985,3.09,125.841,4.646,159.533,72.358,1,Agtron 25
95.113,48.881,36.867,54.147,167.585,69.866,163.749,73.28,130.247,3.281,126.104,5.126,159.466,70.869,1,Agtron 25
101.528,47.194,31.626,45.891,166.892,72.567,163.584,75.094,129.997,3.07,125.838,4.698,159.466,72.651,1,Agtron 25
94.6,48.964,36.282,53.837,167.583,69.767,164.027,73.196,130.162,3.239,126.29,5.172,159.72,70.779,1,Agtron 25
100.727,47.095,31.396,46.375,166.7,72.276,163.695,74.979,129.889,3.072,125.976,4.614,159.539,72.449,1,Agtron 25
95.216,48.44,36.79,54.397,168.285,70.319,164.513,73.738,130.187,3.267,126.182,5.18,160.278,71.323,1,Agtron 25
97.763,50.921,41.969,61.226,168.443,66.16,163.3,70.604,131.426,3.723,126.724,6.775,158.903,68.468,1,Agtron 35
97.906,50.639,43.501,63.948,168.548,64.971,163.147,69.734,131.573,3.889,126.881,7.215,158.644,67.667,1,Agtron 35
99.394,50.727,41.683,61.337,168.39,65.178,163.315,69.645,131.489,3.689,126.631,6.665,158.836,67.497,1,Agtron 35
97.684,50.443,42.687,63.526,168.101,63.87,162.979,68.553,131.472,3.836,126.838,7.133,158.332,66.464,1,Agtron 35
98.04,50.941,41.345,61.072,168.621,64.978,163.682,69.49,131.399,3.72,126.748,6.715,159.191,67.379,1,Agtron 35
98.052,50.263,42.052,62.97,168.311,63.34,163.333,68.041,131.454,3.831,126.857,7.091,158.643,65.977,1,Agtron 35
95.897,43.921,48.364,51.867,175.429,68.33,164.859,69.059,131.013,3.509,123.044,8.172,160.268,66.887,1,Agtron 35
95.903,43.4,49.424,54.303,174.925,67.326,164.463,68.405,131.019,3.654,123.417,8.593,159.761,66.288,1,Agtron 35
93.398,50.748,41.203,63.416,165.588,65.101,161.855,70.533,130.907,4.063,128.003,6.89,157.269,68.356,1,Agtron 35
82.0,50.565,37.307,63.617,164.7,66.329,163.683,72.578,129.667,4.099,129.554,5.778,159.131,70.333,1,Agtron 35
90.9,50.149,40.387,63.598,166.264,65.144,163.015,70.709,130.608,4.061,128.291,6.745,158.397,68.537,1,Agtron 35
92.285,50.643,39.231,60.869,165.826,65.89,162.587,71.139,130.613,3.896,128.001,6.371,158.057,68.921,1,Agtron 35
92.328,49.659,40.625,63.73,166.282,64.754,162.877,70.29,130.671,4.077,128.223,6.925,158.218,68.156,1,Agtron 35
92.888,51.101,39.834,61.34,165.883,65.869,162.429,71.08,130.735,3.861,127.872,6.398,157.92,68.857,1,Agtron 35
93.455,49.655,40.259,63.213,166.558,64.494,163.101,69.937,130.728,4.019,128.035,6.81,158.448,67.806,1,Agtron 35
92.289,50.917,40.361,62.061,165.834,65.913,162.372,71.261,130.728,3.934,128.017,6.485,157.864,69.077,1,Agtron 35
91.822,49.8,40.619,63.431,166.437,64.842,163.035,70.363,130.67,4.046,128.205,6.821,158.391,68.239,1,Agtron 35
91.487,49.788,39.767,61.886,166.416,65.871,163.14,71.147,130.547,3.905,128.072,6.513,158.585,68.947,1,Agtron 35
92.054,49.856,40.868,63.55,166.663,64.474,163.07,69.936,130.737,4.067,128.145,6.986,158.395,67.828,1,Agtron 35
91.832,50.129,39.798,61.821,165.851,65.668,162.564,70.931,130.588,3.892,127.946,6.428,157.987,68.679,1,Agtron 35
91.165,50.108,41.434,64.732,166.252,65.17,162.81,70.839,130.695,4.122,128.351,6.918,158.198,68.693,1,Agtron 35
90.743,50.377,39.951,61.921,165.832,65.572,162.668,70.975,130.542,3.958,128.18,6.513,158.081,68.761,1,Agtron 35
91.206,50.173,40.488,63.794,166.445,64.416,163.233,70.104,130.628,4.111,128.429,6.875,158.555,67.988,1,Agtron 35
90.494,50.16,39.596,61.909,165.791,66.2,162.763,71.579,130.467,3.913,128.193,6.31,158.236,69.362,1,Agtron 35
90.241,49.695,41.322,64.134,166.336,65.187,162.899,70.793,130.626,4.135,128.363,6.936,158.259,68.664,1,Agtron 35
91.466,50.987,39.517,61.952,166.054,65.901,162.974,71.27,130.57,3.932,128.223,6.404,158.444,69.079,1,Agtron 35
101.459,48.794,46.283,66.799,168.422,62.223,162.467,67.072,131.86,4.044,127.18,8.734,157.608,65.268,1,Agtron 45
99.084,49.562,46.599,67.405,168.327,62.577,162.485,67.585,131.778,4.101,127.345,8.708,157.65,65.785,1,Agtron 45
98.254,49.482,45.762,67.263,168.274,62.932,162.74,67.952,131.634,4.087,127.376,8.503,157.934,66.095,1,Agtron 45
98.447,49.851,46.314,67.318,168.421,62.48,162.739,67.588,131.747,4.151,127.589,8.767,157.899,65.809,1,Agtron 45
98.555,49.422,45.787,66.981,168.419,62.439,162.794,67.365,131.679,4.059,127.371,8.644,157.938,65.543,1,Agtron 45
100.044,49.362,46.514,67.297,168.793,62.06,162.859,67.029,131.833,4.088,127.285,8.777,157.994,65.263,1,Agtron 45
100.795,48.948,45.226,66.221,169.222,62.146,163.475,66.921,131.764,4.009,127.091,8.514,158.625,65.148,1,Agtron 45
103.089,48.568,47.44,67.439,167.897,62.058,161.62,66.934,132.047,4.053,127.054,8.78,156.757,65.091,1,Agtron 45
102.15,48.443,45.928,65.963,168.927,62.017,162.842,66.692,131.903,3.978,126.919,8.574,157.979,64.9,1,Agtron 45
94.789,43.409,53.817,59.442,176.499,65.544,165.427,67.312,131.175,3.917,124.232,10.229,160.553,65.525,1,Agtron 45
95.753,42.353,52.793,57.477,176.254,64.401,165.156,65.845,131.129,3.778,123.872,10.088,160.143,64.011,1,Agtron 45
95.655,42.327,53.418,58.29,176.085,64.469,164.805,65.972,131.174,3.835,123.778,10.122,159.804,64.128,1,Agtron 45
