coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
24.769,57.024,16.607,34.125,11.875,25.873,9.799,22.511,129.328,3.324,128.376,2.708,9.844,21.565,0,Agtron 25
20.63,51.452,15.764,33.119,11.569,25.433,9.642,22.344,129.149,3.023,128.435,2.802,9.698,21.406,0,Agtron 25
21.989,53.882,16.088,33.031,11.83,25.259,9.893,22.295,129.226,3.05,128.42,2.459,9.931,21.366,0,Agtron 25
23.265,55.12,16.019,32.932,11.967,25.642,10.026,22.762,129.22,3.041,128.4,2.52,10.075,21.799,0,Agtron 25
23.365,55.628,15.817,32.655,11.857,25.713,9.943,22.908,129.187,3.049,128.416,2.435,10.012,21.934,0,Agtron 25
29.081,58.808,15.166,30.242,11.13,24.468,9.297,22.125,129.041,2.826,127.959,2.096,9.495,21.232,0,Agtron 25
26.497,56.825,14.051,29.315,10.725,23.71,9.034,21.404,128.919,2.632,128.138,2.157,9.22,20.557,0,Agtron 25
27.712,57.804,13.888,28.538,10.653,23.359,8.971,21.07,128.903,2.563,128.074,2.143,9.175,20.264,0,Agtron 25
26.727,56.676,14.616,30.374,10.966,23.79,9.21,21.445,128.944,2.634,128.133,2.277,9.39,20.587,0,Agtron 25
27.722,58.255,14.558,29.874,11.151,24.555,9.371,22.071,128.979,2.688,128.175,2.487,9.544,21.148,0,Agtron 25
26.554,57.235,14.873,30.384,11.374,24.838,9.597,22.497,129.007,2.65,128.213,2.466,9.74,21.534,0,Agtron 25
25.444,55.63,14.014,29.454,10.467,23.15,8.779,20.889,128.897,2.544,128.136,2.103,8.981,20.095,0,Agtron 25
26.426,56.914,14.597,29.983,10.774,23.538,9.041,21.329,128.947,2.564,128.123,2.068,9.227,20.492,0,Agtron 25
17.098,48.113,19.807,40.584,13.705,28.779,11.253,24.92,129.528,3.645,129.029,3.357,11.111,23.672,0,Agtron 35
17.26,47.998,20.081,41.264,13.685,28.926,11.208,25.03,129.535,3.667,129.035,3.499,11.077,23.769,0,Agtron 35
15.847,46.245,19.359,40.99,12.898,27.943,10.542,24.185,129.427,3.577,129.012,3.374,10.456,23.004,0,Agtron 35
15.908,45.981,19.706,41.511,13.257,28.444,10.829,24.538,129.48,3.656,129.057,3.53,10.716,23.319,0,Agtron 35
16.271,46.429,19.584,40.64,13.167,28.246,10.758,24.364,129.484,3.626,128.98,3.379,10.65,23.173,0,Agtron 35
16.141,46.013,21.226,43.987,14.031,29.934,11.342,25.59,129.657,3.977,129.194,3.89,11.167,24.244,0,Agtron 35
15.525,45.45,20.904,44.046,13.766,29.468,11.123,25.082,129.61,3.94,129.244,3.863,10.966,23.784,0,Agtron 35
15.451,45.101,21.394,44.845,14.22,30.135,11.512,25.694,129.657,4.019,129.309,4.038,11.312,24.327,0,Agtron 35
14.77,43.908,21.324,45.124,13.983,29.949,11.313,25.569,129.63,3.961,129.298,4.011,11.125,24.221,0,Agtron 35
14.814,43.899,21.035,44.561,13.817,29.598,11.147,25.121,129.598,3.957,129.285,3.993,10.989,23.802,0,Agtron 35
15.001,44.618,21.206,44.86,13.93,29.645,11.287,25.324,129.605,3.936,129.301,3.917,11.11,23.989,0,Agtron 35
13.615,41.374,24.054,50.905,15.704,32.757,12.623,27.197,129.879,4.374,129.929,5.486,12.187,25.551,0,Agtron 45
13.827,41.269,24.295,50.538,15.698,32.51,12.565,26.909,129.909,4.384,129.84,5.411,12.16,25.296,0,Agtron 45
13.382,40.86,24.723,51.744,15.994,33.14,12.789,27.316,129.962,4.488,129.998,5.633,12.328,25.645,0,Agtron 45
13.292,39.992,24.735,51.28,15.929,32.788,12.784,27.304,129.897,4.373,129.895,5.425,12.372,25.659,0,Agtron 45
12.981,39.8,24.691,51.52,16.027,32.95,12.852,27.257,129.934,4.425,129.955,5.537,12.4,25.601,0,Agtron 45
13.204,39.926,24.163,50.896,15.82,33.071,12.706,27.494,129.885,4.383,129.877,5.531,12.27,25.82,0,Agtron 45
12.451,39.095,24.419,51.498,16.25,33.872,13.053,28.012,129.95,4.481,130.036,5.724,12.554,26.273,0,Agtron 45
13.103,40.588,24.119,50.808,16.069,33.851,12.917,28.09,129.919,4.43,129.98,5.71,12.446,26.354,0,Agtron 45
12.503,39.31,24.212,51.197,15.558,33.034,12.411,27.209,129.927,4.436,129.939,5.614,11.962,25.543,0,Agtron 45
12.372,39.364,24.717,51.896,15.476,32.754,12.252,26.752,129.976,4.504,129.975,5.665,11.823,25.126,0,Agtron 45
12.506,38.954,26.562,55.259,17.9,36.915,14.311,30.376,130.212,4.885,130.502,6.791,13.634,28.359,0,Agtron 55
12.463,38.905,26.145,54.606,17.568,36.352,14.044,29.991,130.182,4.839,130.391,6.569,13.414,28.037,0,Agtron 55
12.286,38.677,25.874,54.659,17.502,36.545,14.004,30.153,130.149,4.856,130.416,6.646,13.368,28.169,0,Agtron 55
12.288,38.033,25.757,54.301,17.424,36.343,13.99,30.123,130.104,4.749,130.354,6.584,13.357,28.152,0,Agtron 55
12.723,39.737,26.36,54.933,17.94,36.986,14.397,30.628,130.196,4.851,130.472,6.692,13.731,28.607,0,Agtron 55
11.828,36.872,26.1,54.601,17.882,36.891,14.385,30.533,130.112,4.734,130.484,6.732,13.714,28.508,0,Agtron 55
12.277,37.378,26.449,54.951,18.316,37.449,14.725,30.969,130.179,4.837,130.534,6.817,14.024,28.903,0,Agtron 55
12.654,38.444,26.714,54.754,18.487,37.567,14.903,31.179,130.172,4.759,130.565,6.856,14.198,29.094,0,Agtron 55
12.286,37.463,26.85,55.681,18.583,37.993,14.966,31.432,130.169,4.808,130.655,7.074,14.24,29.304,0,Agtron 55
12.889,37.998,27.779,57.902,19.643,39.937,15.87,33.064,130.222,4.989,131.015,7.999,15.013,30.736,0,Agtron 65
12.83,37.509,27.69,57.143,19.858,40.057,16.153,33.336,130.149,4.818,131.014,7.92,15.285,30.989,0,Agtron 65
11.348,34.518,26.288,56.19,18.416,39.19,14.884,32.464,129.985,4.682,130.841,7.912,14.098,30.167,0,Agtron 65
11.645,35.609,26.334,56.401,18.573,39.107,15.048,32.423,130.04,4.727,130.865,7.822,14.246,30.151,0,Agtron 65
11.431,35.098,26.167,56.149,18.532,38.974,15.01,32.376,130.038,4.749,130.809,7.683,14.223,30.122,0,Agtron 65
11.526,35.149,26.481,56.311,18.606,38.843,15.071,32.252,130.052,4.734,130.818,7.681,14.273,30.006,0,Agtron 65
11.133,34.258,26.184,56.727,18.65,39.594,15.12,32.811,129.999,4.737,130.948,7.955,14.306,30.485,0,Agtron 65
11.724,36.063,26.085,55.785,18.342,38.368,14.901,31.991,130.009,4.662,130.74,7.451,14.14,29.784,0,Agtron 65
11.914,36.313,25.857,55.787,18.514,39.006,15.08,32.519,129.991,4.679,130.82,7.711,14.274,30.242,0,Agtron 65
11.73,36.057,26.186,56.042,18.625,38.919,15.168,32.446,130.01,4.661,130.829,7.668,14.371,30.185,0,Agtron 65
11.998,36.6,25.965,55.88,18.407,38.794,14.964,32.307,130.002,4.691,130.788,7.606,14.179,30.062,0,Agtron 65
13.053,39.984,27.464,57.864,19.207,40.011,15.518,33.191,130.189,4.951,131.01,7.953,14.674,30.854,0,Agtron 65
12.894,39.722,26.193,56.235,18.186,38.574,14.715,32.092,130.076,4.823,130.764,7.544,13.934,29.86,0,Agtron 65
12.39,38.227,26.624,56.92,18.411,38.868,14.947,32.516,130.033,4.72,130.825,7.662,14.167,30.249,0,Agtron 65
12.493,38.554,27.003,57.537,18.706,39.366,15.181,32.857,130.069,4.79,130.933,7.908,14.36,30.531,0,Agtron 65
12.297,38.243,26.742,57.567,18.449,39.029,14.891,32.373,130.106,4.89,130.884,7.786,14.092,30.101,0,Agtron 65
12.277,38.779,26.122,56.5,17.926,38.261,14.478,31.81,130.053,4.829,130.739,7.492,13.726,29.603,0,Agtron 65
12.491,39.21,27.079,57.756,18.544,39.154,14.945,32.414,130.147,4.908,130.925,7.818,14.135,30.138,0,Agtron 65
12.713,39.416,26.77,57.083,18.622,39.021,15.119,32.62,130.094,4.828,130.847,7.618,14.31,30.352,0,Agtron 65
12.672,39.727,26.528,56.854,18.571,39.108,15.066,32.574,130.094,4.83,130.867,7.654,14.249,30.31,0,Agtron 65
12.225,38.223,26.863,57.303,18.724,39.234,15.178,32.62,130.102,4.843,130.924,7.727,14.35,30.336,0,Agtron 65
11.393,35.565,25.851,56.572,18.475,39.273,15.027,32.632,130.012,4.785,130.925,7.879,14.18,30.32,0,Agtron 65
11.703,36.262,26.408,56.974,18.759,39.271,15.309,32.823,130.033,4.766,130.935,7.811,14.449,30.509,0,Agtron 65
11.274,34.834,26.032,56.524,18.542,39.387,15.09,32.767,129.978,4.712,130.939,7.913,14.253,30.44,0,Agtron 65
11.71,34.594,27.162,58.462,20.451,42.916,16.737,35.997,130.047,4.845,131.339,8.853,15.764,33.397,0,Agtron 75
12.599,36.78,27.274,58.769,21.106,44.15,17.295,37.063,130.13,4.983,131.375,9.027,16.291,34.394,0,Agtron 75
12.959,38.333,27.222,58.775,20.322,42.547,16.555,35.642,130.169,5.052,131.225,8.642,15.62,33.096,0,Agtron 75
