coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
24.984,57.148,16.724,34.167,12.445,27.304,10.361,24.124,129.341,3.363,128.395,2.771,10.375,23.061,0,Agtron 25
20.853,51.594,15.88,33.155,12.178,26.978,10.247,24.096,129.16,3.067,128.453,2.859,10.27,23.026,0,Agtron 25
22.193,53.998,16.212,33.094,12.411,26.754,10.467,23.954,129.238,3.105,128.443,2.54,10.473,22.9,0,Agtron 25
23.46,55.231,16.125,32.984,12.509,27.024,10.56,24.282,129.232,3.096,128.419,2.59,10.579,23.203,0,Agtron 25
23.561,55.746,15.906,32.697,12.341,26.942,10.42,24.26,129.197,3.094,128.43,2.502,10.463,23.182,0,Agtron 25
29.338,58.941,15.239,30.273,11.558,25.63,9.715,23.353,129.052,2.883,127.965,2.163,9.889,22.36,0,Agtron 25
26.678,56.909,14.129,29.355,11.203,25.049,9.506,22.848,128.93,2.704,128.15,2.219,9.665,21.884,0,Agtron 25
27.9,57.895,13.964,28.577,11.11,24.669,9.42,22.461,128.915,2.645,128.085,2.203,9.598,21.541,0,Agtron 25
26.899,56.764,14.688,30.408,11.39,24.975,9.626,22.71,128.955,2.706,128.143,2.329,9.783,21.75,0,Agtron 25
27.917,58.352,14.627,29.901,11.593,25.754,9.805,23.351,128.991,2.765,128.184,2.529,9.953,22.327,0,Agtron 25
26.738,57.326,14.93,30.397,11.809,25.985,10.029,23.748,129.017,2.71,128.221,2.504,10.147,22.688,0,Agtron 25
25.614,55.713,14.084,29.48,10.921,24.451,9.229,22.296,128.907,2.617,128.147,2.155,9.405,21.386,0,Agtron 25
26.586,56.987,14.665,30.007,11.213,24.776,9.476,22.658,128.958,2.637,128.133,2.12,9.637,21.712,0,Agtron 25
17.288,48.275,19.867,40.597,14.139,29.73,11.685,26.027,129.537,3.686,129.037,3.38,11.519,24.704,0,Agtron 35
17.478,48.193,20.146,41.276,14.136,29.91,11.656,26.171,129.545,3.71,129.043,3.524,11.5,24.834,0,Agtron 35
16.026,46.402,19.416,41.002,13.326,28.919,10.97,25.328,129.435,3.616,129.02,3.397,10.86,24.068,0,Agtron 35
16.107,46.159,19.764,41.516,13.695,29.419,11.268,25.685,129.488,3.694,129.065,3.553,11.13,24.388,0,Agtron 35
16.444,46.567,19.649,40.654,13.615,29.25,11.207,25.548,129.492,3.663,128.99,3.407,11.074,24.275,0,Agtron 35
16.329,46.18,21.283,43.989,14.451,30.813,11.761,26.64,129.665,4.006,129.202,3.913,11.563,25.225,0,Agtron 35
15.696,45.607,20.961,44.053,14.175,30.341,11.532,26.127,129.619,3.969,129.252,3.884,11.352,24.76,0,Agtron 35
15.623,45.254,21.451,44.847,14.651,31.024,11.944,26.766,129.665,4.046,129.318,4.06,11.72,25.33,0,Agtron 35
14.947,44.074,21.39,45.134,14.438,30.903,11.769,26.71,129.639,3.992,129.308,4.037,11.555,25.289,0,Agtron 35
14.968,44.037,21.098,44.572,14.24,30.495,11.571,26.202,129.606,3.985,129.296,4.018,11.389,24.813,0,Agtron 35
15.147,44.755,21.259,44.865,14.295,30.416,11.651,26.243,129.612,3.962,129.309,3.937,11.454,24.848,0,Agtron 35
13.771,41.496,24.129,50.9,16.27,33.798,13.195,28.52,129.886,4.402,129.945,5.501,12.727,26.8,0,Agtron 45
13.974,41.398,24.36,50.532,16.186,33.421,13.059,28.066,129.916,4.411,129.854,5.426,12.626,26.388,0,Agtron 45
13.515,40.978,24.79,51.736,16.478,34.023,13.276,28.433,129.97,4.516,130.012,5.645,12.787,26.702,0,Agtron 45
13.49,40.155,24.818,51.264,16.605,34.007,13.471,28.872,129.904,4.4,129.912,5.438,13.021,27.14,0,Agtron 45
13.094,39.908,24.752,51.512,16.434,33.705,13.259,28.195,129.942,4.452,129.967,5.548,12.784,26.487,0,Agtron 45
13.355,40.06,24.227,50.882,16.338,34.017,13.23,28.691,129.892,4.41,129.89,5.543,12.765,26.952,0,Agtron 45
12.577,39.226,24.494,51.502,16.661,34.621,13.461,28.924,129.958,4.506,130.052,5.746,12.939,27.137,0,Agtron 45
13.251,40.738,24.185,50.807,16.492,34.615,13.34,29.035,129.927,4.453,129.994,5.729,12.845,27.249,0,Agtron 45
12.637,39.427,24.31,51.215,16.058,33.968,12.909,28.364,129.935,4.46,129.96,5.647,12.432,26.635,0,Agtron 45
12.473,39.457,24.812,51.918,15.884,33.536,12.653,27.697,129.985,4.529,129.996,5.699,12.201,26.018,0,Agtron 45
12.64,39.103,26.644,55.254,18.302,37.588,14.703,31.173,130.222,4.914,130.52,6.813,14.005,29.119,0,Agtron 55
12.598,39.052,26.225,54.601,17.984,37.059,14.453,30.836,130.192,4.867,130.408,6.59,13.8,28.841,0,Agtron 55
12.42,38.805,25.964,54.658,17.975,37.336,14.473,31.115,130.159,4.884,130.436,6.67,13.81,29.085,0,Agtron 55
12.444,38.197,25.841,54.298,17.882,37.119,14.442,31.057,130.114,4.778,130.373,6.608,13.783,29.04,0,Agtron 55
12.87,39.895,26.437,54.924,18.351,37.672,14.8,31.44,130.206,4.881,130.489,6.712,14.111,29.379,0,Agtron 55
11.956,37.003,26.185,54.602,18.312,37.606,14.808,31.389,130.121,4.764,130.504,6.756,14.113,29.323,0,Agtron 55
12.404,37.506,26.528,54.942,18.748,38.15,15.151,31.817,130.188,4.864,130.552,6.837,14.426,29.711,0,Agtron 55
12.801,38.591,26.797,54.751,18.918,38.268,15.328,32.015,130.181,4.787,130.584,6.881,14.599,29.891,0,Agtron 55
12.417,37.593,26.938,55.676,19.011,38.682,15.387,32.251,130.178,4.837,130.674,7.096,14.637,30.085,0,Agtron 55
13.044,38.148,27.861,57.889,20.113,40.635,16.336,33.918,130.23,5.013,131.033,8.016,15.453,31.555,0,Agtron 65
13.009,37.693,27.774,57.125,20.325,40.746,16.614,34.168,130.157,4.844,131.031,7.937,15.72,31.785,0,Agtron 65
11.484,34.659,26.387,56.188,18.851,39.878,15.31,33.275,129.993,4.701,130.866,7.944,14.499,30.942,0,Agtron 65
11.822,35.79,26.442,56.399,19.083,39.91,15.548,33.372,130.049,4.753,130.889,7.853,14.718,31.058,0,Agtron 65
11.62,35.3,26.272,56.149,19.048,39.781,15.517,33.34,130.048,4.774,130.831,7.711,14.702,31.044,0,Agtron 65
11.706,35.336,26.582,56.304,19.123,39.651,15.581,33.222,130.061,4.76,130.841,7.708,14.754,30.933,0,Agtron 65
11.267,34.383,26.299,56.726,19.132,40.35,15.59,33.695,130.008,4.758,130.977,7.988,14.749,31.331,0,Agtron 65
11.894,36.231,26.202,55.791,18.845,39.177,15.391,32.934,130.019,4.691,130.766,7.484,14.602,30.684,0,Agtron 65
12.098,36.496,25.963,55.785,19.025,39.803,15.582,33.467,129.999,4.702,130.843,7.739,14.748,31.149,0,Agtron 65
11.904,36.229,26.295,56.04,19.122,39.699,15.656,33.367,130.018,4.687,130.854,7.698,14.83,31.063,0,Agtron 65
12.183,36.786,26.071,55.879,18.908,39.586,15.455,33.244,130.01,4.715,130.811,7.635,14.642,30.957,0,Agtron 65
13.383,40.294,27.561,57.837,19.887,41.013,16.198,34.437,130.197,4.976,131.027,7.976,15.316,32.046,0,Agtron 65
13.192,40.016,26.277,56.223,18.896,39.656,15.43,33.461,130.084,4.847,130.776,7.564,14.611,31.172,0,Agtron 65
12.751,38.585,26.725,56.899,19.132,39.966,15.67,33.877,130.04,4.747,130.839,7.687,14.849,31.548,0,Agtron 65
12.811,38.863,27.093,57.511,19.386,40.386,15.863,34.127,130.076,4.814,130.949,7.93,15.004,31.745,0,Agtron 65
12.638,38.587,26.837,57.549,19.155,40.096,15.598,33.711,130.114,4.913,130.899,7.809,14.76,31.383,0,Agtron 65
12.553,39.068,26.217,56.492,18.534,39.222,15.082,32.984,130.063,4.854,130.756,7.519,14.296,30.726,0,Agtron 65
