coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
24.535,56.869,16.459,34.047,11.261,24.252,9.204,20.73,129.308,3.235,128.351,2.626,9.283,19.932,0,Agtron 25
20.352,51.236,15.617,33.041,10.903,23.648,8.991,20.369,129.13,2.92,128.412,2.729,9.085,19.598,0,Agtron 25
21.749,53.718,15.951,32.94,11.209,23.579,9.287,20.464,129.207,2.939,128.395,2.366,9.361,19.693,0,Agtron 25
23.006,54.959,15.873,32.853,11.286,23.841,9.358,20.776,129.201,2.94,128.375,2.431,9.445,19.981,0,Agtron 25
23.096,55.458,15.69,32.594,11.218,24.026,9.316,21.063,129.169,2.955,128.396,2.356,9.422,20.244,0,Agtron 25
28.739,58.612,15.066,30.186,10.565,22.865,8.749,20.458,129.022,2.705,127.951,2.011,8.979,19.712,0,Agtron 25
26.241,56.7,13.929,29.248,10.06,21.772,8.379,19.3,128.902,2.51,128.117,2.061,8.604,18.644,0,Agtron 25
27.457,57.675,13.774,28.475,10.034,21.529,8.363,19.097,128.885,2.439,128.054,2.048,8.603,18.473,0,Agtron 25
26.479,56.547,14.5,30.31,10.366,22.051,8.623,19.581,128.927,2.515,128.114,2.186,8.838,18.891,0,Agtron 25
27.444,58.112,14.449,29.827,10.535,22.842,8.766,20.215,128.962,2.572,128.158,2.419,8.975,19.454,0,Agtron 25
26.297,57.105,14.771,30.35,10.75,23.134,8.98,20.64,128.991,2.54,128.197,2.402,9.159,19.836,0,Agtron 25
25.203,55.508,13.899,29.401,9.837,21.275,8.158,18.845,128.881,2.429,128.116,2.012,8.397,18.24,0,Agtron 25
26.194,56.801,14.486,29.932,10.148,21.718,8.424,19.353,128.931,2.452,128.103,1.978,8.646,18.695,0,Agtron 25
16.869,47.915,19.706,40.551,13.153,27.527,10.712,23.506,129.511,3.564,129.013,3.317,10.601,22.363,0,Agtron 35
16.995,47.75,19.971,41.229,13.109,27.618,10.645,23.568,129.516,3.579,129.018,3.455,10.547,22.417,0,Agtron 35
15.627,46.042,19.25,40.944,12.331,26.596,9.986,22.669,129.409,3.492,128.994,3.323,9.932,21.603,0,Agtron 35
15.672,45.759,19.595,41.472,12.666,27.078,10.25,22.985,129.462,3.574,129.038,3.481,10.17,21.884,0,Agtron 35
16.048,46.242,19.465,40.591,12.564,26.845,10.165,22.758,129.467,3.547,128.96,3.324,10.092,21.69,0,Agtron 35
15.872,45.762,21.125,43.971,13.419,28.628,10.734,24.041,129.642,3.918,129.177,3.849,10.595,22.807,0,Agtron 35
15.324,45.265,20.798,44.015,13.197,28.225,10.562,23.623,129.595,3.88,129.226,3.82,10.437,22.431,0,Agtron 35
15.229,44.901,21.285,44.822,13.6,28.825,10.897,24.138,129.642,3.961,129.29,3.995,10.732,22.881,0,Agtron 35
14.535,43.681,21.212,45.096,13.335,28.561,10.671,23.922,129.614,3.899,129.278,3.967,10.519,22.692,0,Agtron 35
14.614,43.72,20.921,44.528,13.222,28.305,10.56,23.591,129.583,3.9,129.265,3.947,10.436,22.382,0,Agtron 35
14.809,44.443,21.107,44.839,13.39,28.477,10.753,23.956,129.591,3.881,129.283,3.876,10.608,22.719,0,Agtron 35
13.472,41.237,23.951,50.893,15.23,31.846,12.16,26.126,129.865,4.324,129.907,5.455,11.751,24.545,0,Agtron 45
13.676,41.104,24.203,50.528,15.276,31.688,12.155,25.95,129.895,4.336,129.821,5.382,11.774,24.397,0,Agtron 45
13.254,40.717,24.635,51.74,15.597,32.378,12.404,26.433,129.949,4.441,129.979,5.607,11.965,24.816,0,Agtron 45
13.138,39.844,24.644,51.283,15.439,31.866,12.299,26.187,129.885,4.327,129.876,5.403,11.916,24.612,0,Agtron 45
12.856,39.662,24.594,51.512,15.605,32.139,12.444,26.324,129.919,4.373,129.935,5.509,12.016,24.726,0,Agtron 45
13.046,39.769,24.069,50.904,15.322,32.145,12.213,26.367,129.874,4.342,129.858,5.507,11.806,24.762,0,Agtron 45
12.302,38.941,24.293,51.48,15.728,32.915,12.543,26.876,129.936,4.438,130.009,5.683,12.075,25.205,0,Agtron 45
12.935,40.419,24.0,50.801,15.539,32.878,12.396,26.925,129.907,4.388,129.954,5.672,11.956,25.26,0,Agtron 45
12.359,39.158,24.073,51.145,15.089,32.121,11.96,26.165,129.912,4.394,129.908,5.551,11.538,24.564,0,Agtron 45
12.265,39.248,24.572,51.835,15.059,31.917,11.858,25.822,129.96,4.464,129.942,5.597,11.452,24.255,0,Agtron 45
12.343,38.775,26.413,55.244,17.35,35.978,13.784,29.314,130.193,4.829,130.468,6.746,13.139,27.356,0,Agtron 55
12.291,38.706,26.003,54.596,17.014,35.382,13.514,28.895,130.162,4.782,130.359,6.524,12.915,27.002,0,Agtron 55
12.117,38.494,25.73,54.641,16.918,35.539,13.441,28.992,130.13,4.802,130.384,6.601,12.838,27.072,0,Agtron 55
12.091,37.816,25.611,54.281,16.824,35.296,13.412,28.926,130.085,4.689,130.322,6.538,12.812,27.021,0,Agtron 55
12.544,39.532,26.236,54.93,17.419,36.097,13.898,29.627,130.177,4.795,130.445,6.652,13.261,27.66,0,Agtron 55
11.663,36.694,25.93,54.562,17.29,35.875,13.819,29.389,130.091,4.675,130.446,6.678,13.181,27.427,0,Agtron 55
12.113,37.206,26.301,54.938,17.731,36.479,14.161,29.857,130.16,4.784,130.501,6.772,13.494,27.851,0,Agtron 55
12.483,38.279,26.559,54.735,17.891,36.58,14.33,30.055,130.153,4.705,130.529,6.805,13.658,28.031,0,Agtron 55
12.121,37.297,26.696,55.681,17.986,37.013,14.392,30.317,130.151,4.753,130.618,7.03,13.7,28.248,0,Agtron 55
12.718,37.835,27.623,57.908,19.016,38.985,15.263,31.955,130.204,4.943,130.979,7.965,14.44,29.679,0,Agtron 65
12.635,37.314,27.528,57.149,19.237,39.118,15.553,32.259,130.132,4.772,130.975,7.881,14.721,29.965,0,Agtron 65
11.176,34.327,26.08,56.154,17.802,38.179,14.306,31.368,129.965,4.633,130.79,7.842,13.555,29.126,0,Agtron 65
11.443,35.399,26.12,56.368,17.882,37.986,14.391,31.175,130.019,4.678,130.813,7.755,13.627,28.965,0,Agtron 65
11.21,34.853,25.974,56.121,17.841,37.866,14.346,31.115,130.019,4.7,130.764,7.627,13.599,28.924,0,Agtron 65
11.312,34.914,26.306,56.304,17.936,37.769,14.425,31.025,130.034,4.685,130.775,7.627,13.666,28.84,0,Agtron 65
10.948,34.068,25.952,56.687,17.956,38.471,14.463,31.577,129.978,4.69,130.891,7.886,13.688,29.311,0,Agtron 65
11.511,35.846,25.894,55.76,17.676,37.273,14.261,30.757,129.991,4.613,130.695,7.392,13.538,28.614,0,Agtron 65
11.67,36.059,25.657,55.764,17.794,37.854,14.386,31.204,129.973,4.632,130.774,7.654,13.621,28.992,0,Agtron 65
11.503,35.835,25.998,56.021,17.936,37.818,14.503,31.188,129.993,4.61,130.786,7.614,13.745,28.991,0,Agtron 65
11.756,36.348,25.762,55.846,17.707,37.656,14.292,31.024,129.983,4.64,130.743,7.547,13.547,28.843,0,Agtron 65
12.756,39.665,27.263,57.863,18.487,38.883,14.831,31.925,130.168,4.908,130.968,7.893,14.028,29.648,0,Agtron 65
12.59,39.385,26.024,56.23,17.504,37.467,14.056,30.821,130.058,4.78,130.733,7.496,13.314,28.649,0,Agtron 65
12.077,37.879,26.43,56.909,17.698,37.719,14.262,31.216,130.015,4.676,130.787,7.603,13.522,29.013,0,Agtron 65
12.183,38.219,26.812,57.541,17.964,38.2,14.463,31.515,130.052,4.747,130.894,7.851,13.685,29.254,0,Agtron 65
11.995,37.905,26.552,57.561,17.729,37.874,14.198,31.055,130.087,4.847,130.846,7.73,13.44,28.846,0,Agtron 65
11.983,38.454,25.936,56.49,17.219,37.098,13.795,30.477,130.035,4.789,130.701,7.433,13.083,28.336,0,Agtron 65
12.24,38.956,26.875,57.742,17.827,38.005,14.258,31.109,130.127,4.866,130.879,7.756,13.488,28.897,0,Agtron 65
12.423,39.117,26.581,57.071,17.895,37.865,14.417,31.293,130.076,4.787,130.808,7.56,13.649,29.09,0,Agtron 65
12.393,39.429,26.337,56.836,17.881,38.0,14.404,31.322,130.075,4.79,130.827,7.593,13.625,29.118,0,Agtron 65
11.976,37.962,26.692,57.302,18.056,38.177,14.533,31.403,130.086,4.805,130.887,7.676,13.742,29.178,0,Agtron 65
11.172,35.332,25.675,56.559,17.797,38.208,14.368,31.386,129.998,4.748,130.884,7.829,13.56,29.133,0,Agtron 65
11.471,36.034,26.231,56.97,18.053,38.168,14.621,31.535,130.019,4.724,130.893,7.762,13.803,29.283,0,Agtron 65
11.078,34.638,25.865,56.516,17.903,38.387,14.469,31.597,129.965,4.675,130.899,7.868,13.668,29.326,0,Agtron 65
11.33,34.245,26.809,58.412,19.245,41.21,15.567,34.014,130.024,4.8,131.256,8.762,14.663,31.504,0,Agtron 75
12.11,36.276,26.832,58.684,19.8,42.317,16.058,35.048,130.096,4.934,131.285,8.902,15.126,32.47,0,Agtron 75
12.453,37.813,26.884,58.726,19.144,40.84,15.424,33.701,130.142,5.007,131.16,8.544,14.555,31.243,0,Agtron 75
12.058,36.398,26.593,58.496,19.201,41.171,15.507,34.089,130.089,4.968,131.151,8.572,14.637,31.589,0,Agtron 75
11.926,35.643,26.657,58.523,18.737,40.386,15.086,33.399,130.045,4.887,131.057,8.485,14.26,30.96,0,Agtron 75
11.999,35.912,26.325,58.023,19.047,41.287,15.392,34.196,130.042,4.886,131.102,8.657,14.532,31.694,0,Agtron 75
11.61,34.862,26.032,57.779,18.651,40.397,15.065,33.519,129.996,4.851,131.003,8.387,14.248,31.074,0,Agtron 75
11.838,35.187,26.568,58.102,19.236,41.477,15.543,34.395,130.034,4.868,131.141,8.684,14.677,31.872,0,Agtron 75
11.653,35.036,26.674,58.469,18.795,40.552,15.096,33.445,130.077,4.948,131.093,8.572,14.26,30.994,0,Agtron 75
10.827,32.632,26.195,57.614,18.837,41.079,15.239,33.987,129.913,4.673,131.21,8.806,14.373,31.464,0,Agtron 75
11.067,33.425,26.553,58.04,18.963,41.203,15.326,34.0,129.935,4.683,131.297,8.931,14.438,31.454,0,Agtron 75
10.921,32.98,27.403,58.577,19.052,40.725,15.265,33.472,130.056,4.866,131.181,8.632,14.407,31.009,0,Agtron 75
17.909,47.265,24.105,49.736,11.521,26.295,9.337,23.083,129.068,3.233,128.642,3.259,9.325,21.775,1,Agtron 25
10.331,34.83,28.594,58.742,11.682,26.387,9.121,22.675,129.258,3.452,129.045,3.579,9.079,21.394,1,Agtron 25
16.692,45.376,24.222,50.64,11.326,26.037,9.147,22.799,129.044,3.244,128.68,3.286,9.145,21.511,1,Agtron 25
10.635,35.378,29.3,59.266,12.003,26.737,9.354,22.968,129.313,3.491,129.087,3.62,9.308,21.665,1,Agtron 25
17.13,46.236,24.351,50.629,11.311,26.078,9.126,22.853,129.054,3.219,128.666,3.278,9.13,21.556,1,Agtron 25
10.134,34.394,29.048,58.949,11.883,26.577,9.271,22.821,129.292,3.469,129.092,3.598,9.224,21.533,1,Agtron 25
16.91,45.928,24.915,51.087,11.596,26.359,9.347,23.091,129.106,3.259,128.701,3.269,9.337,21.786,1,Agtron 25
10.421,34.912,29.327,59.496,11.932,26.691,9.313,22.967,129.288,3.46,129.085,3.602,9.266,21.658,1,Agtron 25
17.149,46.003,25.049,51.275,11.879,26.64,9.645,23.467,129.082,3.264,128.687,3.276,9.623,22.123,1,Agtron 25
10.37,34.794,28.745,58.061,12.18,26.906,9.54,23.106,129.316,3.477,129.122,3.67,9.471,21.797,1,Agtron 25
