coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.317,35.485,25.796,56.571,18.244,38.913,14.801,32.206,130.008,4.774,130.912,7.864,13.968,29.913,0,Agtron 65
11.618,36.176,26.354,56.976,18.521,38.901,15.075,32.386,130.029,4.753,130.923,7.797,14.23,30.092,0,Agtron 65
11.203,34.764,25.981,56.524,18.321,39.046,14.872,32.357,129.974,4.701,130.927,7.9,14.048,30.049,0,Agtron 65
11.562,34.447,27.058,58.455,20.041,42.344,16.336,35.322,130.04,4.831,131.316,8.827,15.386,32.751,0,Agtron 75
12.39,36.568,27.143,58.758,20.616,43.482,16.821,36.295,130.121,4.967,131.35,8.991,15.844,33.659,0,Agtron 75
12.756,38.127,27.12,58.767,19.89,41.938,16.134,34.925,130.162,5.038,131.208,8.615,15.223,32.41,0,Agtron 75
12.365,36.726,26.829,58.537,19.959,42.272,16.229,35.317,130.108,5.001,131.197,8.641,15.317,32.76,0,Agtron 75
12.199,35.933,26.899,58.585,19.453,41.459,15.765,34.587,130.065,4.92,131.104,8.558,14.899,32.091,0,Agtron 75
12.336,36.265,26.625,58.087,19.921,42.562,16.219,35.595,130.064,4.922,131.161,8.746,15.309,33.026,0,Agtron 75
11.935,35.218,26.267,57.827,19.426,41.545,15.807,34.81,130.015,4.884,131.046,8.455,14.946,32.304,0,Agtron 75
12.09,35.459,26.838,58.169,19.962,42.545,16.224,35.545,130.056,4.902,131.196,8.762,15.318,32.966,0,Agtron 75
11.938,35.362,26.911,58.521,19.515,41.625,15.779,34.637,130.097,4.982,131.14,8.64,14.903,32.131,0,Agtron 75
11.078,32.867,26.439,57.663,19.637,42.225,16.014,35.315,129.927,4.705,131.267,8.869,15.101,32.728,0,Agtron 75
11.203,33.556,26.75,58.08,19.501,42.006,15.833,34.878,129.951,4.712,131.346,8.984,14.915,32.292,0,Agtron 75
11.183,33.259,27.595,58.597,19.766,41.747,15.959,34.682,130.069,4.893,131.222,8.684,15.06,32.161,0,Agtron 75
17.989,47.338,24.127,49.724,11.701,26.703,9.518,23.562,129.071,3.246,128.645,3.268,9.494,22.22,1,Agtron 25
10.442,34.983,28.613,58.717,11.972,27.039,9.418,23.495,129.261,3.463,129.049,3.586,9.359,22.157,1,Agtron 25
16.755,45.435,24.246,50.632,11.491,26.416,9.313,23.242,129.047,3.256,128.683,3.294,9.3,21.922,1,Agtron 25
10.771,35.59,29.318,59.237,12.301,27.389,9.659,23.788,129.317,3.501,129.09,3.626,9.594,22.429,1,Agtron 25
17.216,46.323,24.374,50.617,11.501,26.511,9.317,23.368,129.057,3.23,128.669,3.287,9.31,22.034,1,Agtron 25
10.245,34.565,29.07,58.926,12.141,27.152,9.534,23.534,129.296,3.48,129.095,3.606,9.471,22.197,1,Agtron 25
16.988,45.999,24.941,51.076,11.81,26.841,9.563,23.667,129.109,3.272,128.705,3.278,9.54,22.321,1,Agtron 25
10.542,35.094,29.35,59.473,12.21,27.306,9.597,23.732,129.292,3.47,129.089,3.609,9.532,22.371,1,Agtron 25
17.223,46.071,25.071,51.261,12.063,27.052,9.829,23.948,129.086,3.276,128.691,3.287,9.796,22.569,1,Agtron 25
10.498,35.003,28.771,58.034,12.465,27.527,9.831,23.882,129.32,3.487,129.127,3.677,9.745,22.521,1,Agtron 25
17.577,46.902,24.619,50.791,11.833,26.811,9.627,23.745,129.08,3.244,128.658,3.234,9.609,22.39,1,Agtron 25
10.396,34.853,28.144,57.584,12.032,27.124,9.494,23.573,129.262,3.435,129.07,3.543,9.427,22.237,1,Agtron 25
17.47,46.695,23.516,49.567,11.399,26.316,9.291,23.319,129.027,3.182,128.604,3.149,9.28,22.013,1,Agtron 25
10.633,35.358,28.648,57.968,12.314,27.304,9.711,23.738,129.302,3.459,129.02,3.493,9.646,22.393,1,Agtron 25
17.483,46.656,23.794,49.898,11.529,26.597,9.383,23.542,129.048,3.228,128.619,3.235,9.366,22.208,1,Agtron 25
10.409,34.677,29.081,58.657,12.532,27.692,9.9,24.069,129.318,3.511,129.129,3.644,9.803,22.683,1,Agtron 25
18.312,47.811,23.717,49.754,11.309,26.172,9.164,23.065,129.045,3.206,128.59,3.201,9.173,21.78,1,Agtron 25
10.971,36.134,29.168,58.991,12.307,27.27,9.637,23.617,129.341,3.525,129.035,3.543,9.584,22.279,1,Agtron 25
17.478,46.564,23.928,49.831,11.855,27.006,9.664,23.888,129.091,3.258,128.647,3.254,9.621,22.528,1,Agtron 25
10.867,35.847,28.567,58.093,12.267,27.328,9.643,23.666,129.322,3.518,129.032,3.557,9.57,22.321,1,Agtron 25
17.887,47.103,23.67,49.495,11.871,27.144,9.715,24.026,129.072,3.244,128.641,3.344,9.667,22.643,1,Agtron 25
10.664,35.422,28.218,57.653,12.258,27.555,9.687,23.926,129.288,3.454,129.077,3.667,9.61,22.557,1,Agtron 25
17.318,46.38,23.66,49.871,11.369,26.514,9.222,23.396,129.047,3.223,128.637,3.318,9.221,22.079,1,Agtron 25
10.786,35.592,28.579,58.282,12.186,27.404,9.568,23.737,129.312,3.492,129.054,3.672,9.51,22.389,1,Agtron 25
9.382,32.453,33.281,65.583,14.708,31.2,11.289,26.674,129.879,4.283,129.971,5.061,11.05,25.053,1,Agtron 35
9.668,32.98,34.652,68.386,15.289,32.037,11.677,27.291,130.011,4.479,130.202,5.459,11.375,25.588,1,Agtron 35
9.201,32.452,32.801,65.716,14.441,30.976,11.079,26.582,129.867,4.276,129.916,4.937,10.848,24.985,1,Agtron 35
9.282,32.212,33.763,67.892,15.007,32.007,11.54,27.506,129.922,4.4,130.15,5.393,11.232,25.792,1,Agtron 35
8.975,31.822,32.653,65.356,14.406,30.974,11.049,26.435,129.854,4.274,129.956,5.017,10.806,24.828,1,Agtron 35
9.335,32.397,33.199,67.278,14.974,32.119,11.556,27.709,129.906,4.39,130.122,5.381,11.237,25.983,1,Agtron 35
9.029,31.641,29.895,60.302,14.019,30.039,10.966,25.623,129.648,3.887,129.632,4.699,10.719,24.087,1,Agtron 35
9.594,32.215,31.174,62.697,14.689,30.998,11.465,26.337,129.737,4.025,129.874,5.187,11.149,24.697,1,Agtron 35
11.092,35.889,34.231,67.004,15.362,31.765,11.78,26.914,129.973,4.392,130.285,5.572,11.485,25.21,1,Agtron 35
10.091,34.626,33.217,65.769,14.522,30.422,11.227,25.904,129.741,4.057,130.216,5.29,11.001,24.295,1,Agtron 35
10.605,35.413,33.879,66.975,15.168,31.424,11.664,26.632,129.914,4.3,130.31,5.542,11.375,24.956,1,Agtron 35
10.755,35.852,32.608,64.255,14.855,30.882,11.503,26.31,129.834,4.159,130.095,5.129,11.256,24.698,1,Agtron 35
10.959,36.061,33.902,67.146,15.251,31.575,11.727,26.715,129.935,4.33,130.359,5.684,11.415,25.016,1,Agtron 35
10.766,35.925,32.991,64.842,14.712,30.655,11.333,26.082,129.853,4.168,130.082,5.091,11.101,24.496,1,Agtron 35
10.8,35.627,33.405,66.692,15.087,31.616,11.631,26.961,129.907,4.309,130.256,5.536,11.331,25.262,1,Agtron 35
10.631,35.59,33.626,65.541,15.08,31.021,11.626,26.353,129.9,4.221,130.165,5.211,11.364,24.731,1,Agtron 35
10.616,35.372,33.904,66.882,15.326,31.717,11.825,26.968,129.927,4.303,130.333,5.569,11.507,25.256,1,Agtron 35
10.373,34.91,33.091,65.311,14.877,30.977,11.512,26.387,129.83,4.141,130.182,5.257,11.252,24.755,1,Agtron 35
10.544,35.225,33.954,67.126,15.458,32.013,11.912,27.112,129.954,4.344,130.375,5.69,11.581,25.371,1,Agtron 35
10.58,35.549,33.005,65.295,14.662,30.745,11.31,26.24,129.827,4.151,130.1,5.153,11.076,24.636,1,Agtron 35
10.571,35.238,34.826,68.164,15.462,31.722,11.856,26.831,129.984,4.372,130.408,5.693,11.545,25.134,1,Agtron 35
10.686,35.689,33.391,65.332,14.987,31.132,11.576,26.482,129.859,4.183,130.19,5.299,11.311,24.834,1,Agtron 35
10.591,35.59,34.014,67.123,15.367,31.76,11.819,26.809,129.954,4.344,130.406,5.69,11.492,25.097,1,Agtron 35
10.266,34.939,33.217,65.201,14.842,30.705,11.489,26.195,129.821,4.124,130.143,5.126,11.241,24.59,1,Agtron 35
10.636,35.521,34.655,67.609,15.644,31.999,12.051,27.108,129.974,4.362,130.431,5.696,11.718,25.368,1,Agtron 35
10.411,35.426,33.139,65.256,14.814,30.833,11.42,26.164,129.849,4.176,130.169,5.222,11.171,24.549,1,Agtron 35
10.22,33.161,36.615,71.672,16.386,34.432,12.567,29.181,130.108,4.711,130.796,6.901,12.051,27.175,1,Agtron 45
10.383,33.555,37.286,72.175,16.547,34.365,12.67,29.082,130.146,4.732,130.842,6.911,12.148,27.084,1,Agtron 45
10.185,33.067,36.774,71.813,16.097,33.758,12.301,28.567,130.089,4.667,130.749,6.783,11.824,26.624,1,Agtron 45
9.908,32.647,37.302,71.965,16.603,34.43,12.667,28.854,130.17,4.766,130.94,7.03,12.137,26.839,1,Agtron 45
9.952,32.712,36.598,71.654,16.241,34.178,12.455,28.951,130.08,4.665,130.814,6.886,11.951,26.96,1,Agtron 45
10.063,33.078,36.974,72.127,16.519,34.472,12.668,29.2,130.137,4.738,130.86,6.945,12.135,27.189,1,Agtron 45
9.871,32.716,35.664,70.96,15.794,33.667,12.115,28.596,130.04,4.651,130.682,6.702,11.626,26.654,1,Agtron 45
10.177,33.258,37.348,72.554,16.529,34.416,12.62,29.149,130.182,4.786,130.803,6.863,12.113,27.165,1,Agtron 45
9.98,33.002,35.884,70.965,15.976,33.875,12.253,28.771,130.073,4.669,130.684,6.665,11.762,26.821,1,Agtron 45
9.284,30.479,35.361,68.4,16.535,33.867,12.821,28.373,129.966,4.312,130.711,6.808,12.285,26.411,1,Agtron 45
9.221,30.458,33.677,66.555,16.035,33.586,12.531,28.331,129.841,4.172,130.576,6.646,12.006,26.371,1,Agtron 45
9.08,30.082,34.025,67.435,15.799,33.056,12.251,27.731,129.87,4.24,130.567,6.629,11.748,25.829,1,Agtron 45
10.724,33.863,37.098,72.119,17.892,36.627,13.987,31.154,130.181,4.778,131.29,7.733,13.253,28.931,1,Agtron 55
10.061,32.184,39.849,74.164,18.601,37.013,14.301,30.797,130.361,4.932,131.599,8.045,13.555,28.53,1,Agtron 55
9.93,31.49,35.268,68.341,17.722,35.97,13.948,30.286,130.004,4.366,131.1,7.569,13.232,28.103,1,Agtron 55
9.858,31.586,34.596,67.703,17.054,35.145,13.348,29.578,129.973,4.326,130.868,7.27,12.711,27.482,1,Agtron 55
9.82,31.399,34.445,67.796,17.109,35.377,13.446,29.833,129.94,4.317,130.952,7.407,12.773,27.694,1,Agtron 55
9.638,31.245,34.905,68.563,16.781,34.762,13.067,29.095,129.974,4.362,130.943,7.329,12.441,27.023,1,Agtron 55
9.762,31.243,34.774,68.143,17.408,35.718,13.712,30.151,129.96,4.32,131.03,7.471,13.015,27.984,1,Agtron 55
10.174,32.851,37.699,72.421,18.071,36.804,14.032,30.979,130.245,4.859,131.397,7.858,13.29,28.723,1,Agtron 55
10.421,33.344,36.847,72.287,17.92,36.675,14.026,31.231,130.201,4.828,131.301,7.778,13.267,29.004,1,Agtron 55
10.138,33.034,36.899,72.17,17.163,35.609,13.231,29.953,130.209,4.844,131.155,7.523,12.565,27.827,1,Agtron 55
10.314,33.35,36.992,72.595,17.666,36.342,13.742,30.768,130.216,4.87,131.295,7.771,13.004,28.567,1,Agtron 55
9.449,31.228,38.118,73.066,17.826,36.181,13.696,30.051,130.299,4.928,131.438,7.861,12.974,27.842,1,Agtron 55
9.881,32.275,37.594,72.858,17.933,36.588,13.918,30.814,130.248,4.867,131.385,7.823,13.173,28.585,1,Agtron 55
9.76,32.138,37.455,72.594,17.557,36.004,13.541,30.181,130.25,4.875,131.282,7.638,12.847,28.012,1,Agtron 55
9.841,32.483,35.983,71.798,17.173,35.839,13.407,30.406,130.114,4.735,131.22,7.658,12.689,28.218,1,Agtron 55
9.52,31.661,37.403,72.829,17.361,35.704,13.371,29.835,130.228,4.855,131.331,7.728,12.674,27.671,1,Agtron 55
9.898,32.662,35.725,71.733,17.068,35.88,13.326,30.452,130.099,4.733,131.209,7.684,12.613,28.262,1,Agtron 55
9.344,31.325,36.947,72.844,16.979,35.351,13.09,29.681,130.167,4.792,131.228,7.617,12.421,27.545,1,Agtron 55
9.484,31.413,36.628,72.391,17.423,36.029,13.561,30.371,130.162,4.792,131.333,7.786,12.82,28.162,1,Agtron 55
9.383,31.263,37.399,73.139,17.523,36.134,13.547,30.354,130.224,4.864,131.348,7.779,12.829,28.161,1,Agtron 55
9.785,31.969,35.314,70.418,18.869,39.352,15.13,33.262,129.996,4.612,131.922,9.081,14.134,30.646,1,Agtron 65
9.878,31.827,36.799,71.544,19.568,39.899,15.653,33.657,130.09,4.701,132.086,9.218,14.622,31.007,1,Agtron 65
9.695,31.17,37.214,71.715,19.968,40.282,15.98,33.861,130.121,4.716,132.231,9.38,14.906,31.166,1,Agtron 65
9.828,31.619,37.783,72.611,20.066,40.449,16.021,34.03,130.156,4.76,132.244,9.401,14.957,31.344,1,Agtron 65
9.814,31.669,36.401,71.145,19.5,39.938,15.63,33.708,130.055,4.657,132.068,9.213,14.595,31.044,1,Agtron 65
9.932,31.918,36.682,71.489,19.46,39.838,15.563,33.577,130.072,4.665,132.076,9.24,14.535,30.932,1,Agtron 65
10.22,32.319,37.882,72.612,20.213,40.452,16.143,34.135,130.196,4.819,132.171,9.312,15.079,31.468,1,Agtron 65
9.659,31.242,37.105,71.94,19.648,39.905,15.704,33.6,130.102,4.693,132.141,9.272,14.661,30.948,1,Agtron 65
9.733,31.423,36.769,71.436,19.803,40.331,15.872,34.009,130.091,4.69,132.143,9.323,14.81,31.317,1,Agtron 65
9.828,31.723,36.359,71.248,19.26,39.676,15.378,33.4,130.075,4.685,132.004,9.149,14.365,30.781,1,Agtron 65
10.077,32.315,35.876,70.861,19.595,40.152,15.795,34.219,130.05,4.65,131.946,9.1,14.759,31.57,1,Agtron 65
9.782,31.605,36.377,71.385,19.241,39.55,15.379,33.337,130.064,4.672,132.008,9.164,14.362,30.714,1,Agtron 65
9.812,32.015,34.644,69.48,19.059,39.631,15.401,33.819,129.979,4.597,131.807,8.902,14.389,31.208,1,Agtron 65
9.782,31.809,35.397,70.264,19.005,39.487,15.253,33.43,130.012,4.623,131.892,9.023,14.249,30.827,1,Agtron 65
9.766,31.663,34.595,68.994,19.01,39.591,15.419,33.735,129.894,4.44,131.876,9.022,14.392,31.096,1,Agtron 65
10.134,32.472,34.992,69.613,18.937,39.025,15.404,33.533,129.888,4.404,131.798,8.834,14.396,30.954,1,Agtron 65
9.856,31.57,35.24,69.417,19.448,39.9,15.806,34.035,129.916,4.441,131.983,9.107,14.744,31.368,1,Agtron 65
9.907,31.643,36.32,70.353,19.735,39.763,16.025,33.939,129.96,4.458,132.077,9.141,14.95,31.28,1,Agtron 65
9.906,31.767,35.331,69.647,19.431,40.038,15.752,34.089,129.943,4.48,131.979,9.133,14.698,31.426,1,Agtron 65
9.951,32.088,35.228,69.772,18.763,38.759,15.177,33.059,129.909,4.44,131.836,8.875,14.177,30.492,1,Agtron 65
9.684,31.454,34.726,69.207,19.011,39.521,15.411,33.647,129.904,4.45,131.897,9.025,14.384,31.02,1,Agtron 65
10.061,32.312,35.311,69.672,19.067,39.186,15.481,33.542,129.902,4.424,131.87,8.913,14.46,30.948,1,Agtron 65
9.804,31.837,35.015,69.573,19.005,39.428,15.393,33.639,129.921,4.481,131.857,8.974,14.374,31.025,1,Agtron 65
9.872,31.813,35.315,69.692,19.132,39.313,15.503,33.585,129.936,4.47,131.865,8.92,14.482,30.988,1,Agtron 65
9.775,31.618,34.92,69.316,19.015,39.499,15.411,33.619,129.898,4.434,131.909,9.052,14.381,30.983,1,Agtron 65
10.323,32.431,36.059,70.105,19.223,39.069,15.529,33.282,129.951,4.436,131.926,8.993,14.516,30.687,1,Agtron 65
10.052,31.817,34.982,68.921,19.222,39.697,15.625,33.892,129.862,4.331,131.928,9.082,14.597,31.238,1,Agtron 65
10.376,32.742,34.862,68.915,19.009,39.091,15.487,33.644,129.862,4.331,131.768,8.802,14.487,31.058,1,Agtron 65
9.51,31.213,33.742,67.922,20.163,42.987,16.346,36.189,129.96,4.618,132.243,9.91,15.204,33.28,1,Agtron 75
9.076,30.16,33.547,67.953,19.756,42.369,15.97,35.532,129.938,4.625,132.226,9.881,14.85,32.647,1,Agtron 75
9.288,30.765,32.966,67.02,19.85,42.634,16.123,35.922,129.917,4.585,132.147,9.778,14.998,33.031,1,Agtron 75
9.486,31.145,33.621,67.664,19.929,42.564,16.113,35.759,129.978,4.657,132.145,9.744,14.996,32.901,1,Agtron 75
9.686,31.479,34.237,68.396,20.12,42.644,16.227,35.791,130.024,4.717,132.196,9.795,15.104,32.932,1,Agtron 75
9.691,31.554,33.992,67.975,20.269,43.124,16.349,36.142,130.033,4.73,132.213,9.849,15.218,33.255,1,Agtron 75
9.373,30.907,34.069,68.336,20.1,42.633,16.217,35.777,130.021,4.716,132.2,9.773,15.094,32.922,1,Agtron 75
9.54,31.311,33.344,67.528,19.787,42.401,16.0,35.636,129.976,4.683,132.096,9.735,14.885,32.782,1,Agtron 75
9.532,31.199,33.935,67.959,20.08,42.652,16.219,35.776,130.002,4.696,132.191,9.783,15.093,32.909,1,Agtron 75
9.492,31.172,33.738,67.736,20.183,42.805,16.362,36.036,129.982,4.664,132.194,9.797,15.22,33.149,1,Agtron 75
9.577,31.328,34.101,68.466,19.866,42.358,15.999,35.516,130.02,4.729,132.142,9.73,14.89,32.68,1,Agtron 75
9.102,30.283,33.483,67.741,19.861,42.636,16.097,35.837,129.922,4.58,132.229,9.86,14.964,32.943,1,Agtron 75
9.422,30.8,34.303,68.48,20.529,43.175,16.719,36.556,129.96,4.594,132.299,9.899,15.549,33.632,1,Agtron 75
9.29,30.612,33.696,67.774,20.422,43.235,16.616,36.499,129.966,4.638,132.263,9.912,15.445,33.578,1,Agtron 75
13.079,39.984,21.162,45.801,10.465,25.717,8.873,24.12,128.774,2.749,128.524,2.553,8.829,22.746,0,Agtron 25
14.961,43.104,20.958,45.241,10.36,25.843,8.75,24.216,128.785,2.752,128.405,2.466,8.734,22.857,0,Agtron 25
14.468,41.978,20.828,44.86,10.377,26.101,8.805,24.52,128.74,2.678,128.403,2.479,8.782,23.139,0,Agtron 25
15.083,43.085,21.171,45.349,10.643,26.201,9.006,24.475,128.79,2.724,128.406,2.552,8.969,23.084,0,Agtron 25
15.288,43.348,20.664,44.654,10.748,26.661,9.132,24.96,128.779,2.715,128.392,2.627,9.076,23.537,0,Agtron 25
15.37,43.553,20.993,44.97,10.247,25.821,8.616,24.088,128.763,2.684,128.364,2.479,8.623,22.739,0,Agtron 25
4.671,18.372,30.712,63.172,10.918,26.013,8.73,23.09,128.989,3.13,129.613,4.159,8.629,21.719,0,Agtron 25
4.621,18.302,30.874,63.48,10.919,25.916,8.689,22.813,129.019,3.161,129.665,4.264,8.576,21.452,0,Agtron 25
