coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.475,35.144,26.195,56.149,18.659,39.174,15.135,32.613,130.041,4.756,130.815,7.691,14.341,30.348,0,Agtron 65
11.57,35.196,26.509,56.311,18.735,39.048,15.198,32.494,130.055,4.742,130.824,7.689,14.393,30.237,0,Agtron 65
11.165,34.289,26.218,56.73,18.772,39.786,15.237,33.031,130.002,4.743,130.956,7.965,14.416,30.695,0,Agtron 65
11.765,36.103,26.116,55.788,18.465,38.567,15.02,32.22,130.012,4.669,130.747,7.46,14.252,30.003,0,Agtron 65
11.959,36.359,25.888,55.791,18.642,39.208,15.205,32.754,129.993,4.686,130.827,7.72,14.392,30.467,0,Agtron 65
11.772,36.098,26.216,56.043,18.75,39.116,15.29,32.676,130.012,4.668,130.836,7.676,14.486,30.404,0,Agtron 65
12.041,36.643,25.992,55.879,18.529,38.988,15.082,32.533,130.004,4.698,130.794,7.614,14.291,30.278,0,Agtron 65
13.118,40.048,27.491,57.859,19.349,40.226,15.658,33.449,130.191,4.957,131.016,7.96,14.806,31.1,0,Agtron 65
12.959,39.787,26.216,56.233,18.338,38.81,14.867,32.385,130.078,4.829,130.767,7.55,14.078,30.14,0,Agtron 65
12.472,38.308,26.654,56.918,18.582,39.13,15.117,32.837,130.035,4.727,130.829,7.67,14.328,30.555,0,Agtron 65
12.554,38.616,27.027,57.531,18.845,39.579,15.318,33.115,130.071,4.795,130.938,7.914,14.49,30.777,0,Agtron 65
12.364,38.313,26.769,57.565,18.599,39.26,15.038,32.653,130.109,4.897,130.889,7.793,14.231,30.369,0,Agtron 65
12.331,38.838,26.147,56.498,18.047,38.457,14.596,32.04,130.056,4.835,130.744,7.5,13.837,29.823,0,Agtron 65
12.541,39.26,27.11,57.756,18.671,39.355,15.069,32.65,130.15,4.914,130.932,7.827,14.252,30.363,0,Agtron 65
12.765,39.468,26.797,57.082,18.745,39.213,15.24,32.847,130.096,4.834,130.852,7.625,14.424,30.568,0,Agtron 65
12.719,39.776,26.553,56.852,18.691,39.295,15.183,32.795,130.096,4.835,130.872,7.661,14.359,30.521,0,Agtron 65
12.272,38.271,26.887,57.301,18.837,39.411,15.289,32.83,130.104,4.847,130.929,7.734,14.454,30.536,0,Agtron 65
