coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
24.435,56.798,16.376,33.991,10.994,23.514,8.952,19.969,129.294,3.164,128.337,2.581,9.047,19.244,0,Agtron 25
20.242,51.141,15.537,32.977,10.633,22.87,8.736,19.578,129.116,2.835,128.398,2.684,8.846,18.882,0,Agtron 25
21.65,53.644,15.881,32.889,10.948,22.846,9.038,19.703,129.195,2.866,128.382,2.316,9.127,19.008,0,Agtron 25
22.89,54.883,15.799,32.806,10.969,22.97,9.051,19.844,129.189,2.862,128.361,2.386,9.158,19.139,0,Agtron 25
22.952,55.364,15.61,32.545,10.843,23.003,8.95,19.952,129.155,2.874,128.382,2.304,9.079,19.238,0,Agtron 25
28.558,58.507,15.0,30.145,10.221,21.872,8.416,19.415,129.009,2.622,127.943,1.95,8.667,18.773,0,Agtron 25
26.111,56.63,13.858,29.196,9.706,20.701,8.032,18.139,128.89,2.426,128.103,1.996,8.278,17.602,0,Agtron 25
27.337,57.612,13.707,28.423,9.715,20.553,8.052,18.054,128.874,2.357,128.041,1.98,8.312,17.54,0,Agtron 25
26.362,56.485,14.431,30.261,10.043,21.087,8.307,18.55,128.916,2.437,128.1,2.122,8.542,17.965,0,Agtron 25
27.295,58.032,14.381,29.785,10.185,21.846,8.422,19.127,128.951,2.494,128.146,2.368,8.653,18.475,0,Agtron 25
26.166,57.043,14.696,30.31,10.371,22.075,8.606,19.476,128.981,2.47,128.182,2.345,8.809,18.785,0,Agtron 25
25.094,55.447,13.833,29.35,9.535,20.331,7.865,17.842,128.871,2.346,128.104,1.949,8.122,17.342,0,Agtron 25
26.097,56.757,14.417,29.895,9.819,20.729,8.101,18.28,128.922,2.381,128.089,1.91,8.344,17.733,0,Agtron 25
16.754,47.808,19.635,40.519,12.853,26.822,10.424,22.746,129.498,3.498,129.001,3.288,10.331,21.667,0,Agtron 35
16.873,47.635,19.899,41.2,12.802,26.899,10.351,22.794,129.502,3.51,129.006,3.428,10.271,21.707,0,Agtron 35
15.512,45.933,19.168,40.898,12.016,25.82,9.684,21.829,129.396,3.426,128.979,3.281,9.648,20.835,0,Agtron 35
15.552,45.641,19.508,41.426,12.343,26.295,9.941,22.147,129.447,3.504,129.023,3.44,9.881,21.117,0,Agtron 35
15.925,46.124,19.385,40.55,12.248,26.08,9.862,21.927,129.454,3.479,128.947,3.288,9.807,20.93,0,Agtron 35
15.733,45.626,21.049,43.946,13.093,27.899,10.419,23.227,129.63,3.865,129.164,3.816,10.299,22.056,0,Agtron 35
15.207,45.141,20.715,43.978,12.888,27.518,10.267,22.85,129.581,3.824,129.212,3.785,10.161,21.72,0,Agtron 35
15.105,44.771,21.209,44.798,13.288,28.136,10.596,23.368,129.63,3.91,129.277,3.965,10.45,22.172,0,Agtron 35
14.403,43.536,21.132,45.072,13.006,27.824,10.354,23.101,129.601,3.844,129.264,3.935,10.222,21.936,0,Agtron 35
14.506,43.604,20.841,44.492,12.923,27.623,10.274,22.843,129.57,3.845,129.251,3.914,10.168,21.693,0,Agtron 35
14.692,44.324,21.033,44.813,13.083,27.789,10.457,23.192,129.579,3.829,129.269,3.845,10.33,22.015,0,Agtron 35
13.398,41.159,23.88,50.881,14.98,31.354,11.922,25.58,129.855,4.29,129.892,5.43,11.527,24.037,0,Agtron 45
13.597,41.011,24.132,50.509,15.044,31.223,11.936,25.446,129.884,4.298,129.806,5.355,11.568,23.928,0,Agtron 45
13.186,40.64,24.566,51.729,15.364,31.924,12.185,25.939,129.938,4.403,129.964,5.583,11.76,24.356,0,Agtron 45
13.06,39.756,24.58,51.279,15.193,31.386,12.063,25.646,129.876,4.292,129.863,5.383,11.694,24.109,0,Agtron 45
12.793,39.59,24.524,51.497,15.378,31.697,12.231,25.843,129.909,4.339,129.92,5.486,11.816,24.277,0,Agtron 45
12.973,39.694,24.003,50.9,15.074,31.67,11.975,25.827,129.865,4.312,129.843,5.484,11.583,24.259,0,Agtron 45
12.226,38.848,24.202,51.451,15.474,32.422,12.306,26.35,129.924,4.404,129.989,5.644,11.852,24.715,0,Agtron 45
12.857,40.337,23.902,50.769,15.264,32.351,12.137,26.35,129.895,4.355,129.932,5.632,11.713,24.724,0,Agtron 45
12.286,39.077,23.964,51.086,14.83,31.599,11.721,25.614,129.899,4.362,129.884,5.499,11.314,24.053,0,Agtron 45
12.208,39.184,24.462,51.778,14.818,31.418,11.639,25.312,129.947,4.43,129.917,5.544,11.247,23.781,0,Agtron 45
12.246,38.676,26.277,55.213,16.973,35.329,13.429,28.602,130.178,4.787,130.436,6.701,12.807,26.689,0,Agtron 55
12.185,38.586,25.871,54.567,16.623,34.691,13.145,28.135,130.147,4.74,130.328,6.478,12.568,26.289,0,Agtron 55
12.019,38.388,25.616,54.619,16.552,34.89,13.096,28.281,130.115,4.755,130.357,6.562,12.514,26.404,0,Agtron 55
11.979,37.695,25.477,54.243,16.429,34.593,13.038,28.155,130.069,4.645,130.292,6.49,12.462,26.299,0,Agtron 55
