coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
24.391,56.763,16.341,33.96,10.896,23.23,8.863,19.698,129.288,3.126,128.331,2.561,8.963,19.0,0,Agtron 25
20.199,51.101,15.501,32.943,10.535,22.578,8.647,19.301,129.109,2.795,128.392,2.662,8.763,18.634,0,Agtron 25
21.61,53.609,15.849,32.858,10.853,22.567,8.95,19.437,129.189,2.828,128.376,2.29,9.046,18.77,0,Agtron 25
22.841,54.847,15.767,32.782,10.852,22.636,8.939,19.505,129.183,2.822,128.355,2.364,9.054,18.835,0,Agtron 25
22.895,55.325,15.573,32.519,10.697,22.591,8.81,19.522,129.149,2.83,128.375,2.276,8.948,18.853,0,Agtron 25
28.474,58.46,14.967,30.124,10.054,21.384,8.253,18.893,129.003,2.584,127.939,1.919,8.514,18.306,0,Agtron 25
26.07,56.605,13.83,29.172,9.599,20.362,7.929,17.795,128.885,2.387,128.098,1.968,8.183,17.297,0,Agtron 25
27.292,57.585,13.68,28.401,9.614,20.227,7.956,17.73,128.869,2.315,128.036,1.955,8.222,17.252,0,Agtron 25
26.319,56.459,14.404,30.241,9.932,20.744,8.201,18.2,128.911,2.398,128.095,2.097,8.443,17.654,0,Agtron 25
27.244,58.004,14.357,29.772,10.063,21.492,8.304,18.752,128.946,2.457,128.142,2.348,8.542,18.14,0,Agtron 25
26.12,57.021,14.668,30.295,10.232,21.679,8.469,19.045,128.976,2.437,128.177,2.323,8.68,18.4,0,Agtron 25
25.058,55.426,13.807,29.328,9.433,19.999,7.767,17.508,128.865,2.303,128.099,1.925,8.03,17.047,0,Agtron 25
26.06,56.738,14.392,29.881,9.702,20.366,7.988,17.904,128.917,2.341,128.083,1.883,8.239,17.399,0,Agtron 25
16.706,47.763,19.604,40.507,12.728,26.524,10.305,22.433,129.491,3.461,128.996,3.276,10.22,21.382,0,Agtron 35
16.827,47.589,19.865,41.185,12.678,26.597,10.234,22.485,129.495,3.471,129.0,3.415,10.161,21.425,0,Agtron 35
15.461,45.88,19.129,40.875,11.878,25.469,9.553,21.466,129.389,3.387,128.972,3.262,9.527,20.505,0,Agtron 35
15.506,45.597,19.469,41.407,12.203,25.953,9.809,21.785,129.44,3.469,129.016,3.423,9.757,20.787,0,Agtron 35
15.875,46.073,19.347,40.528,12.116,25.754,9.737,21.584,129.447,3.445,128.941,3.27,9.69,20.618,0,Agtron 35
15.667,45.559,21.008,43.931,12.934,27.542,10.266,22.832,129.623,3.834,129.157,3.799,10.156,21.695,0,Agtron 35
15.154,45.082,20.677,43.962,12.751,27.199,10.138,22.51,129.574,3.793,129.205,3.77,10.039,21.409,0,Agtron 35
15.047,44.707,21.165,44.778,13.135,27.792,10.452,22.999,129.622,3.877,129.27,3.948,10.315,21.833,0,Agtron 35
14.344,43.47,21.088,45.053,12.846,27.459,10.202,22.707,129.593,3.811,129.256,3.915,10.08,21.574,0,Agtron 35
14.462,43.556,20.798,44.469,12.791,27.315,10.15,22.519,129.563,3.816,129.243,3.893,10.051,21.397,0,Agtron 35
