coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
39.188,51.707,30.279,54.367,74.459,90.068,70.537,88.976,129.54,4.785,129.494,8.135,68.183,86.184,0,Agtron 65
39.018,51.675,30.594,54.594,74.226,90.076,70.241,88.921,129.595,4.763,129.524,8.162,67.919,86.189,0,Agtron 65
11.124,34.235,26.385,56.716,19.019,40.37,15.431,33.482,130.018,4.766,131.015,8.037,14.602,31.135,0,Agtron 65
39.58,52.18,29.985,54.055,75.149,90.685,71.351,89.774,129.529,4.693,129.488,7.863,69.078,87.091,0,Agtron 65
11.78,36.167,25.963,55.774,18.509,39.196,15.026,32.493,130.005,4.701,130.863,7.763,14.226,30.225,0,Agtron 65
40.297,52.317,30.298,54.271,76.9,91.056,73.061,90.113,129.508,4.716,129.541,8.118,70.691,87.394,0,Agtron 65
11.899,36.495,26.104,55.885,18.513,39.16,15.018,32.487,130.019,4.719,130.838,7.666,14.232,30.242,0,Agtron 65
12.858,39.769,27.543,57.809,19.189,40.197,15.454,33.156,130.203,4.978,131.058,7.996,14.616,30.828,0,Agtron 65
39.525,53.993,29.875,54.701,73.021,89.701,69.099,88.53,129.795,4.761,129.546,8.057,66.832,85.823,0,Agtron 65
41.371,54.063,30.747,55.16,76.598,90.912,72.579,89.769,129.703,4.675,129.441,8.186,70.221,87.023,0,Agtron 65
41.849,54.401,31.206,55.775,77.268,91.027,73.153,89.804,129.747,4.747,129.514,8.45,70.744,87.055,0,Agtron 65
41.529,54.116,31.056,55.784,77.113,91.016,72.946,89.752,129.787,4.84,129.451,8.353,70.538,86.994,0,Agtron 65
42.072,54.699,30.196,54.776,77.533,91.228,73.555,90.187,129.758,4.761,129.339,8.021,71.195,87.464,0,Agtron 65
44.323,55.284,31.562,55.802,81.771,92.141,77.603,91.146,129.786,4.883,129.417,8.376,75.063,88.391,0,Agtron 65
45.782,55.849,31.453,55.052,83.381,92.279,79.179,91.252,129.798,4.775,129.242,8.242,76.589,88.474,0,Agtron 65
12.529,39.57,26.611,56.825,18.59,39.314,15.046,32.608,130.106,4.854,130.909,7.696,14.232,30.348,0,Agtron 65
12.066,38.051,26.926,57.27,18.653,39.299,15.071,32.491,130.112,4.858,130.961,7.766,14.25,30.218,0,Agtron 65
39.412,51.875,30.233,54.835,75.338,90.11,71.532,89.06,129.466,4.899,129.637,8.376,69.023,86.187,0,Agtron 65
42.138,52.85,31.258,55.054,80.356,91.65,76.399,90.675,129.478,4.878,129.489,8.392,73.773,87.822,0,Agtron 65
11.168,34.739,26.099,56.513,18.464,39.42,14.977,32.616,129.987,4.724,130.969,7.949,14.147,30.302,0,Agtron 65
11.437,34.318,27.32,58.416,20.31,43.053,16.509,35.742,130.071,4.861,131.41,8.929,15.553,33.168,0,Agtron 75
12.103,36.167,27.546,58.746,21.113,44.617,17.187,37.078,130.166,5.01,131.517,9.15,16.195,34.429,0,Agtron 75
12.384,37.676,27.353,58.735,19.958,42.427,16.102,35.02,130.194,5.077,131.321,8.725,15.197,32.515,0,Agtron 75
11.833,36.071,27.02,58.556,19.727,42.347,15.901,34.922,130.137,5.026,131.308,8.745,15.012,32.398,0,Agtron 75
11.808,35.441,27.181,58.64,19.503,41.935,15.709,34.643,130.101,4.962,131.233,8.688,14.85,32.16,0,Agtron 75
11.999,35.809,27.051,58.121,20.365,43.673,16.522,36.295,130.113,4.967,131.34,8.931,15.601,33.715,0,Agtron 75
11.351,34.485,26.41,57.851,19.054,41.395,15.349,34.172,130.041,4.906,131.149,8.546,14.519,31.711,0,Agtron 75
11.731,34.99,27.101,58.162,20.087,43.118,16.246,35.739,130.092,4.94,131.325,8.882,15.343,33.169,0,Agtron 75
11.482,34.769,27.149,58.545,19.392,41.848,15.554,34.403,130.126,5.007,131.251,8.753,14.695,31.921,0,Agtron 75
10.911,32.679,26.752,57.663,19.926,42.994,16.198,35.77,129.961,4.74,131.38,8.991,15.279,33.18,0,Agtron 75
11.139,33.471,26.981,58.077,19.766,42.627,16.03,35.329,129.968,4.723,131.428,9.076,15.103,32.733,0,Agtron 75
10.917,32.923,27.785,58.587,19.741,42.012,15.86,34.64,130.088,4.9,131.306,8.776,14.97,32.133,0,Agtron 75
43.777,59.597,27.475,48.493,60.633,81.025,58.253,80.928,129.327,3.292,127.697,4.214,56.517,77.785,1,Agtron 25
37.343,54.68,31.855,57.407,61.652,80.528,59.052,80.81,129.511,3.477,128.139,4.471,57.197,77.606,1,Agtron 25
42.814,58.696,27.555,49.415,60.667,81.176,58.324,81.141,129.297,3.301,127.746,4.207,56.591,77.996,1,Agtron 25
37.674,54.895,32.747,57.835,61.744,80.573,58.915,80.628,129.574,3.512,128.098,4.588,57.078,77.442,1,Agtron 25
42.519,59.001,27.553,49.436,59.211,80.379,56.916,80.4,129.286,3.28,127.782,4.161,55.227,77.257,1,Agtron 25
36.269,54.067,32.19,57.64,60.659,79.768,58.093,80.155,129.514,3.496,128.257,4.447,56.257,76.953,1,Agtron 25
41.206,58.43,27.933,49.931,58.064,79.438,55.807,79.621,129.312,3.316,127.912,4.074,54.141,76.492,1,Agtron 25
35.315,53.652,32.277,58.258,59.09,79.114,56.569,79.544,129.492,3.492,128.318,4.383,54.801,76.378,1,Agtron 25
42.094,58.682,28.141,50.069,59.596,80.418,57.279,80.5,129.311,3.321,127.845,4.112,55.592,77.389,1,Agtron 25
35.616,53.793,31.72,56.791,59.661,79.309,57.095,79.685,129.525,3.511,128.333,4.455,55.298,76.532,1,Agtron 25
40.222,58.422,27.311,49.759,55.57,78.082,53.451,78.365,129.251,3.3,127.973,3.937,51.866,75.268,1,Agtron 25
24.619,48.004,29.401,57.004,39.172,65.254,37.133,65.996,129.305,3.474,128.851,3.769,35.965,63.123,1,Agtron 25
31.239,55.043,24.795,49.069,38.406,65.29,36.769,66.042,129.082,3.239,128.375,3.391,35.679,63.191,1,Agtron 25
36.437,54.278,31.708,56.707,60.746,80.256,58.108,80.513,129.545,3.478,128.126,4.354,56.327,77.379,1,Agtron 25
39.673,58.251,26.317,48.956,53.992,77.232,51.989,77.565,129.234,3.279,127.949,3.894,50.435,74.481,1,Agtron 25
33.426,52.504,31.773,57.534,56.594,77.607,54.081,77.985,129.506,3.532,128.394,4.373,52.375,74.872,1,Agtron 25
42.274,59.443,26.464,48.748,56.994,79.502,54.881,79.718,129.264,3.252,127.804,3.942,53.296,76.651,1,Agtron 25
34.621,53.725,31.889,57.85,57.104,78.325,54.51,78.679,129.543,3.545,128.261,4.293,52.849,75.586,1,Agtron 25
35.722,56.686,25.91,49.078,47.593,72.712,45.686,73.171,129.214,3.304,128.15,3.746,44.309,70.185,1,Agtron 25
35.198,54.004,31.413,56.94,57.86,78.583,55.273,78.858,129.545,3.53,128.209,4.345,53.554,75.745,1,Agtron 25
42.037,59.006,26.567,48.447,57.908,79.435,55.746,79.558,129.303,3.284,127.82,4.102,54.069,76.447,1,Agtron 25
31.918,52.283,30.527,56.707,52.676,75.46,50.363,75.964,129.443,3.479,128.478,4.25,48.781,72.887,1,Agtron 25
33.887,55.846,25.337,49.227,44.435,70.472,42.712,71.169,129.138,3.272,128.275,3.676,41.443,68.202,1,Agtron 25
26.8,49.406,30.094,57.62,43.479,68.956,41.312,69.669,129.397,3.522,128.715,3.979,40.038,66.743,1,Agtron 25
29.964,52.423,35.441,64.585,52.744,73.013,49.518,73.25,130.176,4.22,129.307,5.636,47.79,70.112,1,Agtron 35
30.501,52.702,36.871,67.355,53.572,73.146,50.12,73.3,130.32,4.405,129.502,6.045,48.315,70.146,1,Agtron 35
29.936,53.084,34.861,64.777,50.8,71.63,47.683,71.924,130.166,4.212,129.306,5.472,45.992,68.777,1,Agtron 35
28.0,51.042,35.768,66.998,49.822,70.524,46.618,70.73,130.189,4.339,129.553,5.905,44.875,67.551,1,Agtron 35
30.62,52.85,34.913,64.331,53.997,73.657,50.862,73.971,130.172,4.2,129.272,5.611,49.053,70.787,1,Agtron 35
28.696,51.526,35.22,66.369,50.656,70.997,47.539,71.297,130.178,4.326,129.532,5.885,45.745,68.096,1,Agtron 35
31.102,51.297,34.273,58.815,51.921,75.039,47.816,72.861,129.883,3.878,128.27,6.02,46.155,69.816,1,Agtron 35
29.813,50.356,35.03,61.338,49.188,72.548,45.165,70.581,129.915,4.02,128.705,6.274,43.529,67.553,1,Agtron 35
31.474,52.246,36.386,65.938,55.738,73.771,52.67,74.6,130.149,4.354,129.848,5.99,50.756,71.351,1,Agtron 35
28.457,48.268,34.993,64.864,59.576,75.456,57.562,77.752,129.644,4.118,130.299,5.393,55.499,74.383,1,Agtron 35
31.107,51.546,35.992,65.899,56.951,74.629,54.095,75.735,130.008,4.286,129.96,5.906,52.138,72.476,1,Agtron 35
32.891,53.032,34.829,63.171,58.309,75.6,55.537,76.682,129.976,4.129,129.667,5.546,53.591,73.439,1,Agtron 35
32.689,52.72,36.081,66.085,57.757,74.9,54.849,75.954,130.054,4.31,129.944,6.07,52.841,72.685,1,Agtron 35
31.727,52.563,35.174,63.777,56.689,74.658,53.869,75.684,130.014,4.134,129.665,5.511,51.977,72.449,1,Agtron 35
33.819,53.474,35.715,65.559,59.217,75.774,56.311,76.797,130.081,4.266,129.761,5.982,54.26,73.507,1,Agtron 35
32.241,52.548,35.883,64.432,58.116,75.293,55.209,76.327,130.051,4.196,129.731,5.635,53.265,73.1,1,Agtron 35
32.036,52.104,36.102,65.787,57.825,75.039,54.914,76.073,130.048,4.282,129.917,5.966,52.91,72.815,1,Agtron 35
31.778,51.755,35.298,64.221,57.729,75.384,54.956,76.462,129.935,4.132,129.781,5.657,53.016,73.223,1,Agtron 35
31.143,51.624,36.106,66.022,56.977,74.432,54.026,75.382,130.07,4.324,129.973,6.073,52.028,72.114,1,Agtron 35
31.865,52.243,35.227,64.203,57.041,74.858,54.275,75.943,129.953,4.131,129.689,5.566,52.352,72.674,1,Agtron 35
30.642,51.215,36.945,67.098,56.499,74.217,53.519,75.277,130.078,4.364,130.067,6.044,51.571,72.035,1,Agtron 35
30.544,51.253,35.51,64.263,56.538,74.433,53.779,75.57,129.945,4.185,129.859,5.659,51.855,72.315,1,Agtron 35
31.287,51.867,36.105,66.08,57.294,74.629,54.425,75.746,130.046,4.334,130.074,6.029,52.423,72.49,1,Agtron 35
32.838,52.254,35.508,64.07,60.026,76.399,57.32,77.679,129.921,4.117,129.739,5.53,55.309,74.409,1,Agtron 35
30.632,51.092,36.783,66.524,56.904,74.311,53.95,75.373,130.047,4.358,130.089,6.043,51.97,72.121,1,Agtron 35
32.076,52.448,35.287,64.17,58.907,75.621,56.237,76.947,129.965,4.165,129.837,5.577,54.236,73.656,1,Agtron 35
35.181,55.882,39.305,70.439,56.845,74.421,52.978,74.051,130.521,4.625,129.913,7.574,50.856,70.813,1,Agtron 45
32.939,54.046,39.831,70.968,56.308,74.098,52.445,73.827,130.509,4.648,130.007,7.552,50.343,70.603,1,Agtron 45
33.88,54.173,39.386,70.591,58.599,75.483,54.867,75.47,130.463,4.584,129.894,7.423,52.722,72.229,1,Agtron 45
32.356,53.523,39.773,70.778,56.363,73.966,52.521,73.738,130.517,4.685,130.165,7.624,50.404,70.509,1,Agtron 45
33.33,53.907,39.183,70.423,57.688,74.9,53.965,74.772,130.448,4.58,129.972,7.521,51.814,71.516,1,Agtron 45
34.552,55.223,39.722,70.861,58.004,75.058,54.095,74.738,130.547,4.649,129.956,7.634,51.928,71.505,1,Agtron 45
36.514,56.235,38.566,69.648,60.409,76.456,56.683,76.332,130.493,4.554,129.712,7.425,54.446,73.07,1,Agtron 45
36.242,57.051,40.114,71.294,56.237,73.863,52.226,73.397,130.622,4.692,129.908,7.557,50.139,70.176,1,Agtron 45
36.342,56.623,38.771,69.665,58.045,75.117,54.208,74.75,130.532,4.575,129.723,7.404,52.049,71.502,1,Agtron 45
31.84,50.547,39.94,66.609,55.273,76.083,50.395,73.489,130.198,4.285,129.261,8.024,48.424,70.398,1,Agtron 45
35.268,52.359,39.002,64.554,60.469,79.095,55.573,76.544,130.124,4.138,128.885,8.029,53.405,73.357,1,Agtron 45
32.841,51.039,38.989,65.605,56.252,76.637,51.436,74.038,130.127,4.207,129.005,7.927,49.403,70.882,1,Agtron 45
33.048,54.18,39.576,70.959,56.103,73.482,52.224,72.917,130.537,4.682,130.487,8.336,49.955,69.695,1,Agtron 55
31.146,52.109,42.279,72.902,56.716,73.953,52.388,73.143,130.688,4.839,130.794,8.665,50.153,69.965,1,Agtron 55
29.474,49.459,39.509,66.746,50.933,72.892,46.052,69.762,130.229,4.341,129.775,8.683,44.066,66.678,1,Agtron 55
29.682,49.885,38.852,66.144,50.461,73.01,45.607,69.883,130.229,4.291,129.52,8.405,43.701,66.821,1,Agtron 55
28.055,48.724,38.404,66.359,47.768,70.952,43.106,67.863,130.142,4.296,129.731,8.432,41.24,64.806,1,Agtron 55
29.829,49.799,38.993,67.011,51.214,73.54,46.502,70.788,130.188,4.344,129.667,8.381,44.574,67.733,1,Agtron 55
